year,country_name,cn,ccode,Pct CAB,current,Regime Type,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start,Regime,Phi0,Phi1,current_phi,Country,opn,tr,tr_g,tr_imp,reserves_st_debt,st_debt,current_v,exch_rate,mscps,dcps,pop,ccode_2,ae,emde,emde_excl_China,eap_emde,eca_emde,sar_emde,ssa_emde,lac_emde,mna_emde,com_imp_emde,com_exp_emde,world,eap_excl_china,mna_oil_exp,mna_oil_imp,ssa_ind_com_exp,ssa_other_emde,bric,euro,emde_excl_BRIC,com_im_no_bric,com_ex_no_bric,emde_tre,emde_ergy_exp,emde_mtl_exp,natl_saving,rypc_ppp,gsur,country_name_2,kaopen,ka_open,reer,d_reer,d_reer_sd5,d_reer_mn5,d_reer_var5,cv5_d_reer,fd,trend_fd,fd_gap,mineral,fuel,food,manufact,commod_exp,man_dummy,food_dummy,fuel_dummy,cab_def
2011-01-01,moldova,921,MDA,-10.1346538044762,-0.101250097155571,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.986176013946533,1965325535,1964977529,3.98244285583496,37.6720504760742,84.2314376831055,-851953937.8,11.7386121749878,0.281431138515472,0.299278318881989,2860699,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.139270007610321,10193.400390625,-0.020499998703599,Moldova,-1.24815011024475,0.162561476230621,119.580001831055,0.140162974596024,0.201916739344597,0.126393154263496,0.0162272173911333,1.59752905368805,-1.26786744594574,-1.1852765083313,-0.0825909376144409,0.059528760612011,0.00685021281242371,0.698803842067719,0.220237553119659,0.765182793140411,0,1,0,1
2012-01-01,moldova,921,MDA,-7.42530753776915,-0.0739016830921173,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.963064134120941,2515016645,2511050590,5.11133766174316,47.2735862731934,51.6618041992188,-643620000,12.1114368438721,0.31866592168808,0.337024867534637,2860324,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.168069988489151,10133.41015625,-0.0193099994212389,Moldova,-1.24815011024475,0.162561476230621,117.830001831055,0.00921182427555323,0.132680267095566,-0.0395623557269573,0.00992651376873255,3.35369992256165,-1.14361202716827,-1.20584166049957,0.0622296333312988,0.0334348157048225,0.00310258427634835,0.582655608654022,0.37173068523407,0.619193017482758,0,1,0,1
2013-01-01,moldova,921,MDA,-5.19663768989293,-0.0516294129192829,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.956872940063477,2820638986,2817768125,5.37730598449707,45.4642143249512,64.8256683349609,-490310000,12.5867567062378,0.33545258641243,0.357350885868073,2859558,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.197750002145767,11055.650390625,-0.015650000423193,Moldova,-1.24815011024475,0.162561476230621,112.769996643066,-0.122060492634773,0.139509841799736,-0.0721833929419518,0.0363004356622696,1.93271386623383,-1.09227466583252,-1.23737728595734,0.145102620124817,0.0410879999399185,0.00193128699902445,0.575835406780243,0.373938143253326,0.618854701519012,0,1,0,1
2014-01-01,moldova,921,MDA,-6.06518977552432,-0.0604440085589886,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.942282915115356,2156677861,2153803425,4.1978178024292,36.8591270446777,68.4093322753906,-568300000,14.0356302261353,0.289914429187775,0.314038455486298,2857815,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.202429994940758,11616.4697265625,-0.0158500000834465,Moldova,-1.24815011024475,0.162561476230621,107.540000915527,-0.139036998152733,0.147630646824837,0.0149697484448552,0.0434628203511238,9.8619327545166,-1.2381694316864,-1.27755415439606,0.0393847227096558,0.0231089238077402,0.00253826146945357,0.64070326089859,0.324939996004105,0.666350483894348,0,1,0,1
2015-01-01,moldova,921,MDA,-5.97609164561203,-0.0593562126159668,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.026577441,-0.114890719,-0.114890719,Moldova,0.889664173126221,1756772270,1754245817,4.34970235824585,28.8248424530029,68.9834976196289,-462840000,18.8184757232666,0.267891317605972,0.289371371269226,2835978,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.17603999376297,11677.099609375,-0.0194300003349781,Moldova,-1.24815011024475,0.162561476230621,104,0.121624067425728,0.324467241764069,0.12455502897501,0.102640181779861,2.6050112247467,-1.31717395782471,-1.32259202003479,0.00541806221008301,0.0172711461782455,0.00132510811090469,0.626695334911346,0.344804227352142,0.645291566848755,0,1,0,1
2016-01-01,moldova,921,MDA,-3.60742908086658,-0.0361387021839619,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.026577441,-0.114890719,-0.114890719,Moldova,0.890046834945679,2205927463,2203196271,5.53337860107422,35.4765243530273,60.336799621582,-288420000,19.923828125,0.227154552936554,0.258421123027802,2803186,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.184090003371239,12279.5,-0.0154700009152293,Moldova,-1.24815011024475,0.162561476230621,106.900001525879,0.213497698307037,0.318869650363922,0.107522435486317,0.0173805262893438,2.96561026573181,-1.48212468624115,-1.36831700801849,-0.113807678222656,0.0126264235004783,0.000593215925619006,0.648924052715302,0.329173266887665,0.662143647670746,0,1,0,1
2017-01-01,moldova,921,MDA,-5.83037300378311,-0.0583736002445221,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.886233925819397,2803268842,2800178703,5.90409421920776,40.2312812805176,58.8375968933105,-555390000,18.4990348815918,0.200001999735832,0.231336802244186,2755189,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.161019995808601,12999.759765625,-0.00649999966844916,Moldova,-1.24815011024475,0.162561476230621,122.349998474121,0.158394575119019,0.168154135346413,0.148850366473198,0.0535592064261436,1.12968575954437,-1.60942792892456,-1.41050064563751,-0.198927283287048,0.0142442034557462,0.000589373521506786,0.63836932182312,0.339694410562515,0.653202891349792,0,1,0,1
2018-01-01,moldova,921,MDA,-10.7058648265282,-0.107699252665043,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.874467849731445,2995238116,2992183372,5.24574613571167,41.1105194091797,62.2636642456055,-1211870000,16.8020515441895,0.194829761981964,0.236435934901237,2707203,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.158219993114471,13778.5302734375,-0.00853000022470951,Moldova,-1.24815011024475,0.162561476230621,125.830001831055,-0.0346199870109558,0.168059900403023,-0.00839250534772873,0.028042720630765,20.0249977111816,-1.63562905788422,-1.44605326652527,-0.189575791358948,0.0135269518941641,0.000472646439447999,0.575017690658569,0.403972536325455,0.589017271995544,0,1,0,1
2019-01-01,moldova,921,MDA,-9.27017068269343,-0.0942148044705391,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.876322388648987,3059660617,3056030628,5.23326063156128,41.9188995361328,57.7736625671387,-1105780000,17.5734691619873,0.202004492282867,0.253242254257202,2664224,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.156819999217987,14533.41015625,-0.0146599998697639,Moldova,-1.24815011024475,0.162561476230621,134.039993286133,0.0842018947005272,0.155906558036804,0.131519809365273,0.0015722862444818,1.18542265892029,-1.59946537017822,-1.47387385368347,-0.125591516494751,0.0116483913734555,0.000159962975885719,0.560999512672424,0.421726375818253,0.572807908058167,0,1,0,1
2020-01-01,moldova,921,MDA,-6.66344894376667,-0.076900489628315,Unit root,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026577441,-0.114890719,0.026577441,Moldova,0.792657256126404,3783579238,3779071902,7.11150074005127,47.7990646362305,52.7582168579102,-886720000,17.321834564209,0.233109280467033,0.286748200654984,2635130,MDA,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.150169998407364,13568.7998046875,-0.0531699992716312,Moldova,-1.24815011024475,0.162561476230621,127.51000213623,-0.272784888744354,0.169601961970329,-0.137838259339333,0.0167610049247742,1.23044180870056,-1.45624792575836,-1.49475705623627,0.0385091304779053,0.0175455212593079,0.000658157048746943,0.52983945608139,0.44736921787262,0.548043131828308,0,1,0,1
2013-01-01,montenegro,943,MNE,-15.17533225,-0.11452292650938,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,1.02770924568176,584205748.3,584205748.3,2.38653874397278,7.90758657455444,88.3301849365234,-511433327.2,0.752945125102997,0.537286341190338,0.537286341190338,622587,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0821599960327148,.,-0.0449100024998188,Montenegro,.,.,.,.,.,.,.,.,-0.621224105358124,-0.507492125034332,-0.113731980323792,0.308965146541595,0.290084898471832,0.149549588561058,0.176813393831253,0.748599648475647,0,0,0,1
2014-01-01,montenegro,943,MNE,-15.678315,-0.124174296855927,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.00127613544464,662568377.7,662568377.7,2.65661787986755,9.80209922790527,42.7398910522461,-570438527.3,0.752728223800659,0.519905626773834,0.519905626773834,623744,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0781100019812584,.,-0.00698000006377697,Montenegro,.,.,.,.,.,.,.,.,-0.654107987880707,-0.521778643131256,-0.132329344749451,0.319676101207733,0.145401880145073,0.273916393518448,0.172585129737854,0.738994359970093,0,0,0,1
2015-01-01,montenegro,943,MNE,-16.29189475,-0.109289243817329,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.02688980102539,681847411.6,681847411.6,3.09277963638306,10.2161073684692,35.7175216674805,-443138379.6,0.901296436786652,0.503660678863525,0.503660678863525,624651,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0911799967288971,.,-0.0596099980175495,Montenegro,.,.,.,.,.,.,.,.,-0.685852468013763,-0.543796062469482,-0.142056405544281,0.313732475042343,0.148138672113419,0.169749662280083,0.262880563735962,0.631620764732361,0,0,0,1
2016-01-01,montenegro,943,MNE,-20.0218665,-0.161640048027039,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.0367294549942,793654022,793654022,3.16264820098877,12.6375036239624,21.9528903961182,-707487309.8,0.903421461582184,0.492748528718948,0.492748528718948,625353,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.098690003156662,.,-0.0617799982428551,Montenegro,.,.,.,.,.,.,.,.,-0.707756340503693,-0.569438219070435,-0.138318121433258,0.319442570209503,0.160949304699898,0.157180979847908,0.26143017411232,0.637572884559631,0,0,0,1
2017-01-01,montenegro,943,MNE,-19.837923,-0.156778559088707,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.05554962158203,1015962460,1015962460,3.63375186920166,14.0089912414551,17.1492557525635,-761410656.9,0.885205507278442,0.489152371883392,0.489152371883392,625982,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.141460001468658,.,-0.0681199952960014,Montenegro,.,.,.,.,.,.,.,.,-0.715081214904785,-0.596018731594086,-0.119062483310699,0.37761378288269,0.123793832957745,0.128793463110924,0.287788063287735,0.630201101303101,0,0,0,1
2018-01-01,montenegro,943,MNE,-20.6616915,-0.171244144439697,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.09609293937683,1202486372,1202486372,3.64390921592712,14.8673915863037,17.8657321929932,-943031638.1,0.84677267074585,0.495624512434006,0.495624512434006,626438,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.149130001664162,.,-0.0621299967169762,Montenegro,.,.,.,.,.,.,.,.,-0.701936662197113,-0.62223494052887,-0.0797017216682434,0.312139391899109,0.208065867424011,0.117787979543209,0.28893655538559,0.637993216514587,0,0,0,1
2019-01-01,montenegro,943,MNE,-19.441576,-0.143566697835922,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.152055886,-0.178826761,-0.178826761,Montenegro,1.08844578266144,1529177036,1529177036,4.72827339172363,18.1001987457275,18.1275939941406,-795654394.4,0.893215596675873,0.490198045969009,0.490198045969009,626753,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.176930010318756,.,-0.0171800013631582,Montenegro,.,.,.,.,.,.,.,.,-0.712945818901062,-0.64797443151474,-0.064971387386322,0.279162108898163,0.21409147977829,0.119892969727516,0.303865402936935,0.613146543502808,0,0,0,1
2020-01-01,montenegro,943,MNE,-25.6938845,-0.25933501124382,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,0.870060205459595,2134820420,2134820420,8.09818840026855,20.58815574646,19.2570304870605,-1237027267,0.877475202083588,0.599695920944214,0.599695920944214,626590,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0513399988412857,.,-0.108980000019073,Montenegro,.,.,.,.,.,.,.,.,-0.5113325715065,-0.673922181129456,0.162589609622955,0.291019529104233,0.166484639048576,0.13663712143898,0.319440007209778,0.59414130449295,0,0,0,1
2021-01-01,montenegro,943,MNE,-11.7473845,-0.0923326909542084,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,1.05029988288879,1981678245,1981678245,6.04593896865845,20.9885597229004,10.8841581344604,-541201377.2,0.845376551151276,0.522709846496582,0.522709846496582,625053,MNE,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.174480006098747,.,-0.0170799996703863,Montenegro,.,.,.,.,.,.,.,.,-0.648728728294373,-0.701412498950958,0.0526837706565857,0.326450914144516,0.185244977474213,0.135462686419487,0.26817986369133,0.647158563137054,0,0,0,1
2022-01-01,montenegro,943,MNE,-13.787947,-0.131281584501266,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,1.25898599624634,2040827974,2040827974,5.01538801193237,23.3621940612793,10.4058742523193,-817858207.1,0.950915515422821,0.473174810409546,0.473174810409546,623591,MNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.1737399995327,.,-0.0408199988305569,Montenegro,.,.,.,.,.,.,.,.,-0.748290359973907,-0.730153977870941,-0.0181363821029663,0.307491928339005,0.299739718437195,0.0900225043296814,0.238402217626572,0.697254180908203,0,0,0,1
2023-01-01,montenegro,943,MNE,-14.26346925,-0.11307542771101,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,1.18542754650116,1573580964,1573580964,3.40457320213318,18.2624168395996,11.0389614105225,-851525044.9,0.924709618091583,0.430239766836166,0.430239766836166,623529,MNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.153860002756119,27037.390625,0.00757999997586012,,.,.,.,.,.,.,.,.,-0.843412637710571,-0.759328484535217,-0.084084153175354,0.16455303132534,0.366525202989578,0.137181535363197,0.263116270303726,0.668259739875793,0,0,0,1
2024-01-01,montenegro,943,MNE,-19.1928443333333,-0.174205347895622,Unit root,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152055886,-0.178826761,-0.152055886,Montenegro,1.12422788143158,1741494537,1741494537,3.47200512886047,.,.,-1405756353,0.924367427825928,0.463984489440918,0.463984489440918,623831,MNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.1146399974823,28035.119140625,-0.0306200012564659,,.,.,.,.,.,.,.,.,-0.767904162406921,-0.788299024105072,0.0203948616981506,.,.,.,.,.,0,0,0,1
1977-01-01,netherlands,138,NLD,1.1543335775,0.0111105581745505,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,0.897302865982056,14753248520,5742423548,3.25316977500916,.,.,1413306611,2.45425009727478,.,.,13856185,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.237932160496712,.,-0.0258639305830002,Netherlands,.,.,106.559997558594,0.222622245550156,0.143274128437042,0.0086123151704669,0.0144853731617332,16.6359596252441,.,.,.,0.0345693677663803,0.18201744556427,0.216746732592583,0.525956869125366,0.433333545923233,1,0,0,0
1977-01-01,netherlands,138,NLD,1.1543335775,0.0111105581745505,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,0.897302865982056,14753248520,5742423548,3.25316977500916,.,.,1413306611,2.45425009727478,.,.,13856185,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.237932160496712,.,-0.0258639305830002,Netherlands,.,.,106.559997558594,0.222622245550156,0.143274128437042,0.0086123151704669,0.0144853731617332,16.6359596252441,.,.,.,0.0345693677663803,0.18201744556427,0.216746732592583,0.525956869125366,0.433333545923233,1,0,0,0
1978-01-01,netherlands,138,NLD,-0.656668105,-0.00579464435577393,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,0.864819169044495,17467545932,5087845255,3.21979451179504,.,.,-904480650.8,2.16358327865601,.,.,13941700,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.223392903804779,.,-0.0275159850716591,Netherlands,.,.,108.169998168945,0.0134083228185773,0.127174854278564,0.0692857876420021,0.02807960473001,1.83551144599915,.,.,.,0.0320853516459465,0.159975409507751,0.222879335284233,0.535495042800903,0.414940118789673,1,0,0,1
1978-01-01,netherlands,138,NLD,-0.656668105,-0.00579464435577393,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,0.864819169044495,17467545932,5087845255,3.21979451179504,.,.,-904480650.8,2.16358327865601,.,.,13941700,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.223392903804779,.,-0.0275159850716591,Netherlands,.,.,108.169998168945,0.0134083228185773,0.127174854278564,0.0692857876420021,0.02807960473001,1.83551144599915,.,.,.,0.0320853516459465,0.159975409507751,0.222879335284233,0.535495042800903,0.414940118789673,1,0,0,1
1979-01-01,netherlands,138,NLD,0.2497777125,0.00194360804744065,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,0.945987522602081,30104387122,7590774184,4.32616901397705,.,.,349720839,2.0059916973114,.,.,14038270,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222700878977776,.,-0.0366113744676113,Netherlands,.,.,104.559997558594,0.122231349349022,0.131321415305138,0.03580666705966,0.00388773530721664,3.66751289367676,.,.,.,0.0367677882313728,0.188187047839165,0.207462057471275,0.523025333881378,0.432416915893555,1,0,0,0
1979-01-01,netherlands,138,NLD,0.2497777125,0.00194360804744065,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,0.945987522602081,30104387122,7590774184,4.32616901397705,.,.,349720839,2.0059916973114,.,.,14038270,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222700878977776,.,-0.0366113744676113,Netherlands,.,.,104.559997558594,0.122231349349022,0.131321415305138,0.03580666705966,0.00388773530721664,3.66751289367676,.,.,.,0.0367677882313728,0.188187047839165,0.207462057471275,0.523025333881378,0.432416915893555,1,0,0,0
1980-01-01,netherlands,138,NLD,-0.45060606,-0.00437453808262944,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,0.998801290988922,37548929889,11645310360,4.55898571014404,.,.,-854956679.2,1.98811662197113,.,.,14149800,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222580000758171,36588.1484375,-0.0419199988245964,Netherlands,.,.,95.5500030517578,-0.140159234404564,0.096322238445282,-0.139958590269089,0.00411929376423359,0.688219547271729,.,.,.,0.0374154672026634,0.218419373035431,0.198615431785583,0.50060373544693,0.454450309276581,1,0,0,1
1980-01-01,netherlands,138,NLD,-0.45060606,-0.00437453808262944,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,0.998801290988922,37548929889,11645310360,4.55898571014404,.,.,-854956679.2,1.98811662197113,.,.,14149800,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222580000758171,36588.1484375,-0.0419199988245964,Netherlands,.,.,95.5500030517578,-0.140159234404564,0.096322238445282,-0.139958590269089,0.00411929376423359,0.688219547271729,.,.,.,0.0374154672026634,0.218419373035431,0.198615431785583,0.50060373544693,0.454450309276581,1,0,0,1
1981-01-01,netherlands,138,NLD,2.48821345,0.0232758168131113,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,1.04957950115204,26805899276,9339082037,3.65660905838013,.,.,3825980501,2.49519991874695,.,.,14247208,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.220820009708405,36098.9609375,-0.0517299994826317,Netherlands,2.28989291191101,1,92.4599990844727,-0.0818135961890221,0.17686003446579,0.159192129969597,0.0735187977552414,1.11098480224609,.,.,.,0.0314222723245621,0.238603115081787,0.210321009159088,0.476673573255539,0.480346411466599,0,0,0,0
1981-01-01,netherlands,138,NLD,2.48821345,0.0232758168131113,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,1.04957950115204,26805899276,9339082037,3.65660905838013,.,.,3825980501,2.49519991874695,.,.,14247208,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.220820009708405,36098.9609375,-0.0517299994826317,Netherlands,2.28989291191101,1,92.4599990844727,-0.0818135961890221,0.17686003446579,0.159192129969597,0.0735187977552414,1.11098480224609,.,.,.,0.0314222723245621,0.238603115081787,0.210321009159088,0.476673573255539,0.480346411466599,0,0,0,0
1982-01-01,netherlands,138,NLD,3.478100575,0.0316624604165554,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,1.04595243930817,30209428278,10132475331,4.3257417678833,.,.,5025236975,2.6702082157135,.,.,14312690,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.218579992651939,35443.12890625,-0.0583799965679646,Netherlands,2.28989291191101,1,94.5,0.140551030635834,0.170251458883286,0.0556421168148518,0.00281912321224809,3.05975890159607,.,.,.,0.027905872091651,0.238515377044678,0.210933953523636,0.478979378938675,0.477355182170868,0,0,0,0
1982-01-01,netherlands,138,NLD,3.478100575,0.0316624604165554,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,1.04595243930817,30209428278,10132475331,4.3257417678833,.,.,5025236975,2.6702082157135,.,.,14312690,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.218579992651939,35443.12890625,-0.0583799965679646,Netherlands,2.28989291191101,1,94.5,0.140551030635834,0.170251458883286,0.0556421168148518,0.00281912321224809,3.05975890159607,.,.,.,0.027905872091651,0.238515377044678,0.210933953523636,0.478979378938675,0.477355182170868,0,0,0,0
1983-01-01,netherlands,138,NLD,3.641689475,0.0331146717071533,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,1.04898571968079,26934430695,10170680314,4.0684289932251,.,.,5088774472,2.85412502288818,.,.,14367070,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.227210000157356,35931.26953125,-0.056149996817112,Netherlands,2.28989291191101,1,89.0800018310547,-0.0981263071298599,0.0905765667557716,-0.0509908199310303,0.00839756801724434,1.77633082866669,.,.,.,0.0311244018375874,0.231625273823738,0.205511435866356,0.490943342447281,0.468261122703552,0,0,0,0
1983-01-01,netherlands,138,NLD,3.641689475,0.0331146717071533,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands, The,1.04898571968079,26934430695,10170680314,4.0684289932251,.,.,5088774472,2.85412502288818,.,.,14367070,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.227210000157356,35931.26953125,-0.056149996817112,Netherlands,2.28989291191101,1,89.0800018310547,-0.0981263071298599,0.0905765667557716,-0.0509908199310303,0.00839756801724434,1.77633082866669,.,.,.,0.0311244018375874,0.231625273823738,0.205511435866356,0.490943342447281,0.468261122703552,0,0,0,0
1984-01-01,netherlands,138,NLD,4.866511175,0.0442686639726162,Unit root,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.184012384,-0.017762377,-0.017762377,Netherlands,1.10639750957489,22783967391,9236747882,3.43726301193237,.,.,6380197848,3.20868325233459,.,.,14424211,NLD,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.239370003342628,36909.94140625,-0.0625899955630302,Netherlands,2.28989291191101,1,85.3300018310547,-0.121973775327206,0.101736389100552,-0.0637378543615341,0.00946816150099039,1.59616899490356,.,.,.,0.0304307863116264,0.225858092308044,0.20282581448555,0.499985456466675,0.459114670753479,0,0,0,0
