ccode,cn,country_name,Date,pct_cab,source
SWE,144,sweden,2010-Q2,6.040988,1
SWE,144,sweden,2010-Q3,5.415492,1
SWE,144,sweden,2010-Q4,6.553534,1
SWE,144,sweden,2011-Q1,5.82169,1
SWE,144,sweden,2011-Q2,5.277874,1
SWE,144,sweden,2011-Q3,6.581253,1
SWE,144,sweden,2011-Q4,4.413842,1
SWE,144,sweden,2012-Q1,5.68121,1
SWE,144,sweden,2012-Q2,5.584023,1
SWE,144,sweden,2012-Q3,5.36372,1
SWE,144,sweden,2012-Q4,5.361247,1
SWE,144,sweden,2013-Q1,4.909096,1
SWE,144,sweden,2013-Q2,4.289374,1
SWE,144,sweden,2013-Q3,4.444088,1
SWE,144,sweden,2013-Q4,3.913526,1
SWE,144,sweden,2014-Q1,3.260848,1
SWE,144,sweden,2014-Q2,2.959048,1
SWE,144,sweden,2014-Q3,3.735353,1
SWE,144,sweden,2014-Q4,3.958533,1
SWE,144,sweden,2015-Q1,2.607348,1
SWE,144,sweden,2015-Q2,3.725359,1
SWE,144,sweden,2015-Q3,2.763427,1
SWE,144,sweden,2015-Q4,2.280725,1
SWE,144,sweden,2016-Q1,1.848137,1
SWE,144,sweden,2016-Q2,1.970327,1
SWE,144,sweden,2016-Q3,1.70321,1
SWE,144,sweden,2016-Q4,2.875758,1
SWE,144,sweden,2017-Q1,2.156111,1
SWE,144,sweden,2017-Q2,2.485448,1
SWE,144,sweden,2017-Q3,1.692251,1
SWE,144,sweden,2017-Q4,2.472321,1
SWE,144,sweden,2018-Q1,1.116285,1
SWE,144,sweden,2018-Q2,2.100004,1
SWE,144,sweden,2018-Q3,3.490586,1
SWE,144,sweden,2018-Q4,3.405335,1
SWE,144,sweden,2019-Q1,4.979695,1
SWE,144,sweden,2019-Q2,6.159645,1
SWE,144,sweden,2019-Q3,7.022165,1
SWE,144,sweden,2019-Q4,4.502425,1
SWE,144,sweden,2020-Q1,5.756049,1
SWE,144,sweden,2020-Q2,5.86538,1
SWE,144,sweden,2020-Q3,5.118656,1
SWE,144,sweden,2020-Q4,6.162365,1
SWE,144,sweden,2021-Q1,6.818587,1
SWE,144,sweden,2021-Q2,7.634048,1
SWE,144,sweden,2021-Q3,6.081287,1
SWE,144,sweden,2021-Q4,6.422708,1
SWE,144,sweden,2022-Q1,5.032402,1
SWE,144,sweden,2022-Q2,3.590092,1
SWE,144,sweden,2022-Q3,3.841932,1
SWE,144,sweden,2022-Q4,6.265031,1
SWE,144,sweden,2023-Q1,6.610187,1
SWE,144,sweden,2023-Q2,5.314741,1
SWE,144,sweden,2023-Q3,7.835195,1
SWE,144,sweden,2023-Q4,7.645396,1
SWE,144,sweden,2024-Q1,6.773019,1
SWE,144,sweden,2024-Q2,8.199677,1
SWE,144,sweden,2024-Q3,6.714947,1
SWE,144,sweden,2024-Q4,7.353094,1
CHE,146,switzerland,1972-Q1,1.428861264,4
CHE,146,switzerland,1972-Q2,-0.068923074,4
CHE,146,switzerland,1972-Q3,0.044584743,4
CHE,146,switzerland,1972-Q4,1.244859677,4
CHE,146,switzerland,1973-Q1,1.16053028,4
CHE,146,switzerland,1973-Q2,0.846793782,4
CHE,146,switzerland,1973-Q3,0.257416442,4
CHE,146,switzerland,1973-Q4,0.185033644,4
CHE,146,switzerland,1974-Q1,0.428021047,4
CHE,146,switzerland,1974-Q2,-0.381058967,4
CHE,146,switzerland,1974-Q3,-0.630010664,4
CHE,146,switzerland,1974-Q4,1.799426414,4
CHE,146,switzerland,1975-Q1,2.624285035,4
CHE,146,switzerland,1975-Q2,3.930722922,4
CHE,146,switzerland,1975-Q3,4.633852094,4
CHE,146,switzerland,1975-Q4,6.437959522,4
CHE,146,switzerland,1976-Q1,6.584212184,4
CHE,146,switzerland,1976-Q2,6.098132208,4
CHE,146,switzerland,1976-Q3,3.758661821,4
CHE,146,switzerland,1976-Q4,5.39264828,4
CHE,146,switzerland,1977-Q1,6.069860607,4
CHE,146,switzerland,1977-Q2,4.400467873,4
CHE,146,switzerland,1977-Q3,3.723087907,4
CHE,146,switzerland,1977-Q4,5.972941592,4
CHE,146,switzerland,1978-Q1,6.026336178,4
CHE,146,switzerland,1978-Q2,3.797876462,4
CHE,146,switzerland,1978-Q3,3.788577393,4
CHE,146,switzerland,1978-Q4,4.999139532,4
CHE,146,switzerland,1979-Q1,5.015063658,4
CHE,146,switzerland,1979-Q2,3.158081323,4
CHE,146,switzerland,1979-Q3,0.558837922,4
CHE,146,switzerland,1979-Q4,0.826788414,4
CHE,146,switzerland,1980-Q1,0.856448431,4
CHE,146,switzerland,1980-Q2,-0.8314576,4
CHE,146,switzerland,1980-Q3,-0.850511342,4
CHE,146,switzerland,1980-Q4,-1.310242899,4
CHE,146,switzerland,1981-Q1,4.067005962,4
CHE,146,switzerland,1981-Q2,1.895836741,4
CHE,146,switzerland,1981-Q3,2.500835806,4
CHE,146,switzerland,1981-Q4,2.025591582,4
CHE,146,switzerland,1982-Q1,6.064949185,4
CHE,146,switzerland,1982-Q2,3.607129678,4
CHE,146,switzerland,1982-Q3,3.709281608,4
CHE,146,switzerland,1982-Q4,2.047778107,4
CHE,146,switzerland,1983-Q1,3.795952722,4
CHE,146,switzerland,1983-Q2,2.440538071,4
CHE,146,switzerland,1983-Q3,4.678289965,4
CHE,146,switzerland,1983-Q4,3.703296185,4
CHE,146,switzerland,1984-Q1,3.247830272,4
CHE,146,switzerland,1984-Q2,4.982120544,4
CHE,146,switzerland,1984-Q3,4.73562628,4
CHE,146,switzerland,1984-Q4,4.605649039,4
CHE,146,switzerland,1985-Q1,5.564796,1
CHE,146,switzerland,1985-Q2,5.308521,1
CHE,146,switzerland,1985-Q3,4.92436,1
CHE,146,switzerland,1985-Q4,6.112167,1
CHE,146,switzerland,1986-Q1,3.694804,1
CHE,146,switzerland,1986-Q2,4.815125,1
CHE,146,switzerland,1986-Q3,2.60101,1
CHE,146,switzerland,1986-Q4,1.690772,1
CHE,146,switzerland,1987-Q1,1.869976,1
CHE,146,switzerland,1987-Q2,2.312085,1
CHE,146,switzerland,1987-Q3,4.529631,1
CHE,146,switzerland,1987-Q4,4.727322,1
CHE,146,switzerland,1988-Q1,5.024975,1
CHE,146,switzerland,1988-Q2,3.663565,1
CHE,146,switzerland,1988-Q3,4.047739,1
CHE,146,switzerland,1988-Q4,4.045145,1
CHE,146,switzerland,1989-Q1,4.075318,1
CHE,146,switzerland,1989-Q2,4.019678,1
CHE,146,switzerland,1989-Q3,3.572156,1
CHE,146,switzerland,1989-Q4,3.320448,1
CHE,146,switzerland,1990-Q1,2.635683,1
CHE,146,switzerland,1990-Q2,3.118385,1
CHE,146,switzerland,1990-Q3,3.211862,1
CHE,146,switzerland,1990-Q4,2.770256,1
CHE,146,switzerland,1991-Q1,3.561698,1
CHE,146,switzerland,1991-Q2,3.887806,1
CHE,146,switzerland,1991-Q3,4.597136,1
CHE,146,switzerland,1991-Q4,4.617022,1
CHE,146,switzerland,1992-Q1,4.556385,1
CHE,146,switzerland,1992-Q2,4.349209,1
CHE,146,switzerland,1992-Q3,4.981318,1
CHE,146,switzerland,1992-Q4,4.716628,1
CHE,146,switzerland,1993-Q1,6.639709,1
CHE,146,switzerland,1993-Q2,5.925593,1
CHE,146,switzerland,1993-Q3,5.786477,1
CHE,146,switzerland,1993-Q4,7.386032,1
CHE,146,switzerland,1994-Q1,6.319781,1
CHE,146,switzerland,1994-Q2,4.239628,1
CHE,146,switzerland,1994-Q3,5.064396,1
CHE,146,switzerland,1994-Q4,6.020389,1
CHE,146,switzerland,1995-Q1,4.120458,1
CHE,146,switzerland,1995-Q2,4.247736,1
CHE,146,switzerland,1995-Q3,5.244322,1
CHE,146,switzerland,1995-Q4,4.923846,1
CHE,146,switzerland,1996-Q1,5.623656,1
CHE,146,switzerland,1996-Q2,4.367901,1
CHE,146,switzerland,1996-Q3,5.485965,1
CHE,146,switzerland,1996-Q4,5.214767,1
CHE,146,switzerland,1997-Q1,8.242056,1
CHE,146,switzerland,1997-Q2,7.628613,1
CHE,146,switzerland,1997-Q3,8.680958,1
CHE,146,switzerland,1997-Q4,9.343861,1
CHE,146,switzerland,1998-Q1,5.691616,1
CHE,146,switzerland,1998-Q2,11.19857,1
CHE,146,switzerland,1998-Q3,7.987693,1
CHE,146,switzerland,1998-Q4,6.225329,1
CHE,146,switzerland,1999-Q1,2.035645,1
CHE,146,switzerland,1999-Q2,10.16389,1
CHE,146,switzerland,1999-Q3,11.74891,1
CHE,146,switzerland,1999-Q4,10.06166,1
CHE,146,switzerland,2000-Q1,8.564095,1
CHE,146,switzerland,2000-Q2,10.77084,1
CHE,146,switzerland,2000-Q3,9.76998,1
CHE,146,switzerland,2000-Q4,12.67781,1
CHE,146,switzerland,2001-Q1,5.803378,1
CHE,146,switzerland,2001-Q2,6.216768,1
CHE,146,switzerland,2001-Q3,4.224156,1
CHE,146,switzerland,2001-Q4,9.907896,1
CHE,146,switzerland,2002-Q1,3.175476,1
CHE,146,switzerland,2002-Q2,6.336533,1
CHE,146,switzerland,2002-Q3,8.469366,1
CHE,146,switzerland,2002-Q4,9.502759,1
CHE,146,switzerland,2003-Q1,9.131135,1
CHE,146,switzerland,2003-Q2,9.949716,1
CHE,146,switzerland,2003-Q3,10.24137,1
CHE,146,switzerland,2003-Q4,14.04933,1
CHE,146,switzerland,2004-Q1,13.1267,1
CHE,146,switzerland,2004-Q2,12.8056,1
CHE,146,switzerland,2004-Q3,12.60637,1
CHE,146,switzerland,2004-Q4,10.78155,1
CHE,146,switzerland,2005-Q1,13.12979,1
CHE,146,switzerland,2005-Q2,11.99715,1
CHE,146,switzerland,2005-Q3,10.09171,1
CHE,146,switzerland,2005-Q4,10.44305,1
CHE,146,switzerland,2006-Q1,13.23347,1
CHE,146,switzerland,2006-Q2,10.5159,1
CHE,146,switzerland,2006-Q3,12.33007,1
CHE,146,switzerland,2006-Q4,14.543,1
CHE,146,switzerland,2007-Q1,6.887457,1
CHE,146,switzerland,2007-Q2,10.24511,1
CHE,146,switzerland,2007-Q3,11.84381,1
CHE,146,switzerland,2007-Q4,2.953625,1
CHE,146,switzerland,2008-Q1,1.540375,1
CHE,146,switzerland,2008-Q2,6.394169,1
CHE,146,switzerland,2008-Q3,-2.931118,1
CHE,146,switzerland,2008-Q4,-1.058476,1
CHE,146,switzerland,2009-Q1,-3.016443,1
CHE,146,switzerland,2009-Q2,9.091398,1
CHE,146,switzerland,2009-Q3,7.006122,1
CHE,146,switzerland,2009-Q4,9.35207,1
CHE,146,switzerland,2010-Q1,14.21033,1
CHE,146,switzerland,2010-Q2,12.03021,1
CHE,146,switzerland,2010-Q3,12.76311,1
CHE,146,switzerland,2010-Q4,13.73963,1
CHE,146,switzerland,2011-Q1,7.681743,1
CHE,146,switzerland,2011-Q2,7.664018,1
CHE,146,switzerland,2011-Q3,4.182982,1
CHE,146,switzerland,2011-Q4,5.77481,1
CHE,146,switzerland,2012-Q1,5.569508,1
CHE,146,switzerland,2012-Q2,8.934261,1
CHE,146,switzerland,2012-Q3,9.330935,1
CHE,146,switzerland,2012-Q4,9.956271,1
CHE,146,switzerland,2013-Q1,8.242448,1
CHE,146,switzerland,2013-Q2,11.42022,1
CHE,146,switzerland,2013-Q3,12.90153,1
CHE,146,switzerland,2013-Q4,6.650679,1
CHE,146,switzerland,2014-Q1,6.614734,1
CHE,146,switzerland,2014-Q2,2.711677,1
CHE,146,switzerland,2014-Q3,5.139033,1
CHE,146,switzerland,2014-Q4,12.44284,1
CHE,146,switzerland,2015-Q1,8.303415,1
CHE,146,switzerland,2015-Q2,7.432221,1
CHE,146,switzerland,2015-Q3,10.98002,1
CHE,146,switzerland,2015-Q4,7.917002,1
CHE,146,switzerland,2016-Q1,3.51323,1
CHE,146,switzerland,2016-Q2,7.100641,1
CHE,146,switzerland,2016-Q3,7.607973,1
CHE,146,switzerland,2016-Q4,10.50677,1
CHE,146,switzerland,2017-Q1,3.776483,1
CHE,146,switzerland,2017-Q2,4.92831,1
CHE,146,switzerland,2017-Q3,4.75071,1
CHE,146,switzerland,2017-Q4,6.51193,1
CHE,146,switzerland,2018-Q1,6.546368,1
CHE,146,switzerland,2018-Q2,8.415889,1
CHE,146,switzerland,2018-Q3,4.884659,1
CHE,146,switzerland,2018-Q4,2.279762,1
CHE,146,switzerland,2019-Q1,-0.8882828,1
CHE,146,switzerland,2019-Q2,5.120501,1
CHE,146,switzerland,2019-Q3,7.808023,1
CHE,146,switzerland,2019-Q4,1.914153,1
CHE,146,switzerland,2020-Q1,4.419222,1
CHE,146,switzerland,2020-Q2,2.696064,1
CHE,146,switzerland,2020-Q3,7.553248,1
CHE,146,switzerland,2020-Q4,-12.11504,1
CHE,146,switzerland,2021-Q1,10.60341,1
CHE,146,switzerland,2021-Q2,8.085188,1
CHE,146,switzerland,2021-Q3,10.56698,1
CHE,146,switzerland,2021-Q4,0.8274553,1
CHE,146,switzerland,2022-Q1,10.59553,1
CHE,146,switzerland,2022-Q2,5.325302,1
CHE,146,switzerland,2022-Q3,12.01928,1
CHE,146,switzerland,2022-Q4,5.635986,1
CHE,146,switzerland,2023-Q1,4.202733,1
CHE,146,switzerland,2023-Q2,4.005444,1
CHE,146,switzerland,2023-Q3,7.204113,1
CHE,146,switzerland,2023-Q4,4.738884,1
CHE,146,switzerland,2024-Q1,9.273867,1
CHE,146,switzerland,2024-Q2,7.446251,1
CHE,146,switzerland,2024-Q3,1.088394,1
CHE,146,switzerland,2024-Q4,4.442353,1
CAN,156,canada,1961-Q1,-2.85703,4
CAN,156,canada,1961-Q2,-2.5990721,4
CAN,156,canada,1961-Q3,-2.5489757,4
CAN,156,canada,1961-Q4,-3.0384076,4
CAN,156,canada,1962-Q1,-2.8868494,4
CAN,156,canada,1962-Q2,-3.2299954,4
CAN,156,canada,1962-Q3,-2.7480162,4
CAN,156,canada,1962-Q4,-1.5405689,4
CAN,156,canada,1963-Q1,-1.5776595,4
CAN,156,canada,1963-Q2,-1.75403,4
CAN,156,canada,1963-Q3,-2.4654472,4
CAN,156,canada,1963-Q4,-1.7833711,4
CAN,156,canada,1964-Q1,-1.4713764,4
CAN,156,canada,1964-Q2,-0.81643862,4
CAN,156,canada,1964-Q3,-0.40278536,4
CAN,156,canada,1964-Q4,-1.1104866,4
CAN,156,canada,1965-Q1,-2.9786028,4
CAN,156,canada,1965-Q2,-3.0888797,4
CAN,156,canada,1965-Q3,-2.8281686,4
CAN,156,canada,1965-Q4,-3.3771942,4
CAN,156,canada,1966-Q1,-2.3492226,4
CAN,156,canada,1966-Q2,-2.7396339,4
CAN,156,canada,1966-Q3,-2.0719231,4
CAN,156,canada,1966-Q4,-3.3063769,4
CAN,156,canada,1967-Q1,-2.1776619,4
CAN,156,canada,1967-Q2,-2.2949126,4
CAN,156,canada,1967-Q3,-1.9291184,4
CAN,156,canada,1967-Q4,-1.5678401,4
CAN,156,canada,1968-Q1,-1.5621019,4
CAN,156,canada,1968-Q2,-0.82373975,4
CAN,156,canada,1968-Q3,-1.1253125,4
CAN,156,canada,1968-Q4,-2.0920127,4
CAN,156,canada,1969-Q1,-2.1276623,4
CAN,156,canada,1969-Q2,-3.1592744,4
CAN,156,canada,1969-Q3,-2.7261791,4
CAN,156,canada,1969-Q4,-2.0425177,4
CAN,156,canada,1970-Q1,-0.20498436,4
CAN,156,canada,1970-Q2,0.42574229,4
CAN,156,canada,1970-Q3,0.20889929,4
CAN,156,canada,1970-Q4,1.5912523,4
CAN,156,canada,1971-Q1,-0.068488562,4
CAN,156,canada,1971-Q2,-0.77025786,4
CAN,156,canada,1971-Q3,-1.2009088,4
CAN,156,canada,1971-Q4,-2.2228365,4
CAN,156,canada,1972-Q1,-2.1799076,4
CAN,156,canada,1972-Q2,-2.0966343,4
CAN,156,canada,1972-Q3,-2.8780697,4
CAN,156,canada,1972-Q4,-1.6424733,4
CAN,156,canada,1973-Q1,-1.6677146,4
CAN,156,canada,1973-Q2,-1.3079754,4
CAN,156,canada,1973-Q3,-1.9723068,4
CAN,156,canada,1973-Q4,-1.5861575,4
CAN,156,canada,1974-Q1,-2.1782229,4
CAN,156,canada,1974-Q2,-2.3981396,4
CAN,156,canada,1974-Q3,-2.9853828,4
CAN,156,canada,1974-Q4,-4.1383281,4
CAN,156,canada,1975-Q1,-5.1957784,4
CAN,156,canada,1975-Q2,-4.917069,4
CAN,156,canada,1975-Q3,-4.7493146,4
CAN,156,canada,1975-Q4,-4.4999384,4
CAN,156,canada,1976-Q1,-4.3156483,4
CAN,156,canada,1976-Q2,-3.7490474,4
CAN,156,canada,1976-Q3,-3.3035665,4
CAN,156,canada,1976-Q4,-3.7756036,4
CAN,156,canada,1977-Q1,-3.5050966,4
CAN,156,canada,1977-Q2,-3.6016276,4
CAN,156,canada,1977-Q3,-3.480945,4
CAN,156,canada,1977-Q4,-3.0098176,4
CAN,156,canada,1978-Q1,-3.0185815,4
CAN,156,canada,1978-Q2,-3.7348083,4
CAN,156,canada,1978-Q3,-3.7747495,4
CAN,156,canada,1978-Q4,-4.9281315,4
CAN,156,canada,1979-Q1,-3.8972799,4
CAN,156,canada,1979-Q2,-3.6667658,4
CAN,156,canada,1979-Q3,-3.3759091,4
CAN,156,canada,1979-Q4,-3.261645,4
CAN,156,canada,1980-Q1,-2.3284672,4
CAN,156,canada,1980-Q2,-3.1482646,4
CAN,156,canada,1980-Q3,-1.6230295,4
CAN,156,canada,1980-Q4,-2.2120749,4
CAN,156,canada,1981-Q1,-4.140543,1
CAN,156,canada,1981-Q2,-4.626187,1
CAN,156,canada,1981-Q3,-4.67035,1
CAN,156,canada,1981-Q4,-3.296622,1
CAN,156,canada,1982-Q1,-0.4459483,1
CAN,156,canada,1982-Q2,0.3891172,1
CAN,156,canada,1982-Q3,1.640826,1
CAN,156,canada,1982-Q4,0.3424414,1
CAN,156,canada,1983-Q1,-0.4642443,1
CAN,156,canada,1983-Q2,0.08850323,1
CAN,156,canada,1983-Q3,-1.213167,1
CAN,156,canada,1983-Q4,-1.696001,1
CAN,156,canada,1984-Q1,-1.259378,1
CAN,156,canada,1984-Q2,-0.699812,1
CAN,156,canada,1984-Q3,-0.3439529,1
CAN,156,canada,1984-Q4,0.4232475,1
CAN,156,canada,1985-Q1,-0.4015668,1
CAN,156,canada,1985-Q2,-1.599671,1
CAN,156,canada,1985-Q3,-2.387114,1
CAN,156,canada,1985-Q4,-2.190416,1
CAN,156,canada,1986-Q1,-3.190825,1
CAN,156,canada,1986-Q2,-2.935225,1
CAN,156,canada,1986-Q3,-3.244691,1
CAN,156,canada,1986-Q4,-2.872,1
CAN,156,canada,1987-Q1,-2.541974,1
CAN,156,canada,1987-Q2,-2.837404,1
CAN,156,canada,1987-Q3,-3.164627,1
CAN,156,canada,1987-Q4,-4.27689,1
CAN,156,canada,1988-Q1,-3.145276,1
CAN,156,canada,1988-Q2,-2.669165,1
CAN,156,canada,1988-Q3,-3.654148,1
CAN,156,canada,1988-Q4,-2.775483,1
CAN,156,canada,1989-Q1,-3.178493,1
CAN,156,canada,1989-Q2,-4.390019,1
CAN,156,canada,1989-Q3,-3.960349,1
CAN,156,canada,1989-Q4,-4.273434,1
CAN,156,canada,1990-Q1,-4.279058,1
CAN,156,canada,1990-Q2,-3.107426,1
CAN,156,canada,1990-Q3,-2.919947,1
CAN,156,canada,1990-Q4,-3.428401,1
CAN,156,canada,1991-Q1,-3.714078,1
CAN,156,canada,1991-Q2,-3.459089,1
CAN,156,canada,1991-Q3,-4.049966,1
CAN,156,canada,1991-Q4,-3.693138,1
CAN,156,canada,1992-Q1,-4.092912,1
CAN,156,canada,1992-Q2,-3.698107,1
CAN,156,canada,1992-Q3,-3.82507,1
CAN,156,canada,1992-Q4,-2.827869,1
CAN,156,canada,1993-Q1,-3.303758,1
CAN,156,canada,1993-Q2,-3.666416,1
CAN,156,canada,1993-Q3,-4.137225,1
CAN,156,canada,1993-Q4,-4.223689,1
CAN,156,canada,1994-Q1,-2.770185,1
CAN,156,canada,1994-Q2,-3.264171,1
CAN,156,canada,1994-Q3,-1.783752,1
CAN,156,canada,1994-Q4,-1.726222,1
CAN,156,canada,1995-Q1,-0.8281835,1
CAN,156,canada,1995-Q2,-2.099279,1
CAN,156,canada,1995-Q3,-0.8806977,1
CAN,156,canada,1995-Q4,0.4976923,1
CAN,156,canada,1996-Q1,0.01042397,1
CAN,156,canada,1996-Q2,1.202949,1
CAN,156,canada,1996-Q3,0.4682237,1
CAN,156,canada,1996-Q4,-0.01276091,1
CAN,156,canada,1997-Q1,-0.3261011,1
CAN,156,canada,1997-Q2,-1.029117,1
CAN,156,canada,1997-Q3,-2.447609,1
CAN,156,canada,1997-Q4,-1.516916,1
CAN,156,canada,1998-Q1,-1.66957,1
CAN,156,canada,1998-Q2,-1.60092,1
CAN,156,canada,1998-Q3,-1.149891,1
CAN,156,canada,1998-Q4,-0.9417973,1
CAN,156,canada,1999-Q1,-0.1468357,1
CAN,156,canada,1999-Q2,-0.2522702,1
CAN,156,canada,1999-Q3,0.7241694,1
CAN,156,canada,1999-Q4,0.3600426,1
CAN,156,canada,2000-Q1,2.086362,1
CAN,156,canada,2000-Q2,2.245127,1
CAN,156,canada,2000-Q3,2.752797,1
CAN,156,canada,2000-Q4,3.084175,1
CAN,156,canada,2001-Q1,3.715028,1
CAN,156,canada,2001-Q2,2.543934,1
CAN,156,canada,2001-Q3,1.440107,1
CAN,156,canada,2001-Q4,1.130757,1
CAN,156,canada,2002-Q1,2.446662,1
CAN,156,canada,2002-Q2,1.863576,1
CAN,156,canada,2002-Q3,1.403819,1
CAN,156,canada,2002-Q4,1.264497,1
CAN,156,canada,2003-Q1,1.166318,1
CAN,156,canada,2003-Q2,0.3060466,1
CAN,156,canada,2003-Q3,1.659069,1
CAN,156,canada,2003-Q4,1.771096,1
CAN,156,canada,2004-Q1,2.10613,1
CAN,156,canada,2004-Q2,2.717769,1
CAN,156,canada,2004-Q3,2.340841,1
CAN,156,canada,2004-Q4,2.213769,1
CAN,156,canada,2005-Q1,0.9029764,1
CAN,156,canada,2005-Q2,1.108882,1
CAN,156,canada,2005-Q3,2.202657,1
CAN,156,canada,2005-Q4,3.400488,1
CAN,156,canada,2006-Q1,1.850135,1
CAN,156,canada,2006-Q2,1.215255,1
CAN,156,canada,2006-Q3,1.311418,1
CAN,156,canada,2006-Q4,1.4088,1
CAN,156,canada,2007-Q1,1.02632,1
CAN,156,canada,2007-Q2,1.498403,1
CAN,156,canada,2007-Q3,0.3089276,1
CAN,156,canada,2007-Q4,0.4714218,1
CAN,156,canada,2008-Q1,0.9017307,1
CAN,156,canada,2008-Q2,1.328208,1
CAN,156,canada,2008-Q3,0.9616928,1
CAN,156,canada,2008-Q4,-2.691938,1
CAN,156,canada,2009-Q1,-2.739476,1
CAN,156,canada,2009-Q2,-2.826241,1
CAN,156,canada,2009-Q3,-3.321334,1
CAN,156,canada,2009-Q4,-2.752387,1
CAN,156,canada,2010-Q1,-3.240326,1
CAN,156,canada,2010-Q2,-3.508746,1
CAN,156,canada,2010-Q3,-4.812138,1
CAN,156,canada,2010-Q4,-2.70248,1
CAN,156,canada,2011-Q1,-3.085241,1
CAN,156,canada,2011-Q2,-3.117308,1
CAN,156,canada,2011-Q3,-2.22271,1
CAN,156,canada,2011-Q4,-2.442324,1
CAN,156,canada,2012-Q1,-2.906034,1
CAN,156,canada,2012-Q2,-3.810479,1
CAN,156,canada,2012-Q3,-3.777485,1
CAN,156,canada,2012-Q4,-3.638919,1
CAN,156,canada,2013-Q1,-3.222218,1
CAN,156,canada,2013-Q2,-3.307339,1
CAN,156,canada,2013-Q3,-2.941183,1
CAN,156,canada,2013-Q4,-3.099439,1
CAN,156,canada,2014-Q1,-2.404948,1
CAN,156,canada,2014-Q2,-2.055115,1
CAN,156,canada,2014-Q3,-1.89672,1
CAN,156,canada,2014-Q4,-2.921432,1
CAN,156,canada,2015-Q1,-3.894371,1
CAN,156,canada,2015-Q2,-3.356105,1
CAN,156,canada,2015-Q3,-3.135246,1
CAN,156,canada,2015-Q4,-3.597566,1
CAN,156,canada,2016-Q1,-3.731348,1
CAN,156,canada,2016-Q2,-3.557572,1
CAN,156,canada,2016-Q3,-3.225084,1
CAN,156,canada,2016-Q4,-1.876535,1
CAN,156,canada,2017-Q1,-2.386397,1
CAN,156,canada,2017-Q2,-2.808988,1
CAN,156,canada,2017-Q3,-3.142848,1
CAN,156,canada,2017-Q4,-2.865436,1
CAN,156,canada,2018-Q1,-2.728688,1
CAN,156,canada,2018-Q2,-2.24386,1
CAN,156,canada,2018-Q3,-1.627657,1
CAN,156,canada,2018-Q4,-2.919952,1
CAN,156,canada,2019-Q1,-3.080948,1
CAN,156,canada,2019-Q2,-1.128215,1
CAN,156,canada,2019-Q3,-2.178365,1
CAN,156,canada,2019-Q4,-1.452822,1
CAN,156,canada,2020-Q1,-3.115712,1
CAN,156,canada,2020-Q2,-1.404809,1
CAN,156,canada,2020-Q3,-2.203443,1
CAN,156,canada,2020-Q4,-1.288687,1
CAN,156,canada,2021-Q1,-0.2847756,1
CAN,156,canada,2021-Q2,-0.1004817,1
CAN,156,canada,2021-Q3,0.3567271,1
CAN,156,canada,2021-Q4,-0.06269348,1
CAN,156,canada,2022-Q1,0.4634054,1
CAN,156,canada,2022-Q2,0.8620905,1
CAN,156,canada,2022-Q3,-1.157378,1
CAN,156,canada,2022-Q4,-1.36754,1
CAN,156,canada,2023-Q1,-0.5427424,1
CAN,156,canada,2023-Q2,-0.8146205,1
CAN,156,canada,2023-Q3,-1.084588,1
CAN,156,canada,2023-Q4,-0.07408604,1
CAN,156,canada,2024-Q1,-0.2971103,1
CAN,156,canada,2024-Q2,-0.6236737,1
CAN,156,canada,2024-Q3,-0.4693485,1
CAN,156,canada,2024-Q4,-0.6368964,1
JPN,158,japan,1977-Q1,1.1069066,4
JPN,158,japan,1977-Q2,1.2782052,4
JPN,158,japan,1977-Q3,1.5631935,4
JPN,158,japan,1977-Q4,2.0289892,4
JPN,158,japan,1978-Q1,2.3053269,4
JPN,158,japan,1978-Q2,1.827356,4
JPN,158,japan,1978-Q3,1.5841027,4
JPN,158,japan,1978-Q4,0.84497813,4
JPN,158,japan,1979-Q1,0.31119905,4
JPN,158,japan,1979-Q2,-0.50503841,4
JPN,158,japan,1979-Q3,-1.6045856,4
JPN,158,japan,1979-Q4,-1.7880261,4
JPN,158,japan,1980-Q1,-1.8270288,4
JPN,158,japan,1980-Q2,-1.7548599,4
JPN,158,japan,1980-Q3,-0.71813793,4
JPN,158,japan,1980-Q4,-0.019392831,4
JPN,158,japan,1981-Q1,0.042136383,4
JPN,158,japan,1981-Q2,0.33584571,4
JPN,158,japan,1981-Q3,0.87634024,4
JPN,158,japan,1981-Q4,0.44966651,4
JPN,158,japan,1982-Q1,0.43632393,4
JPN,158,japan,1982-Q2,0.69075164,4
JPN,158,japan,1982-Q3,0.80251724,4
JPN,158,japan,1982-Q4,0.63387325,4
JPN,158,japan,1983-Q1,1.2523845,4
JPN,158,japan,1983-Q2,1.7731236,4
JPN,158,japan,1983-Q3,2.0020093,4
JPN,158,japan,1983-Q4,1.8338169,4
JPN,158,japan,1984-Q1,2.2568785,4
JPN,158,japan,1984-Q2,2.7576811,4
JPN,158,japan,1984-Q3,2.5927114,4
JPN,158,japan,1984-Q4,3.523806,4
JPN,158,japan,1985-Q1,3.0709639,4
JPN,158,japan,1985-Q2,3.8102393,4
JPN,158,japan,1985-Q3,3.4234891,4
JPN,158,japan,1985-Q4,3.8209115,4
JPN,158,japan,1986-Q1,3.4935523,4
JPN,158,japan,1986-Q2,4.230924,4
JPN,158,japan,1986-Q3,4.3298167,4
JPN,158,japan,1986-Q4,4.3386743,4
JPN,158,japan,1987-Q1,4.0034565,4
