date,ccode,cn,country,pct_cab,source,quarter,year,month,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
1/1/2013,USA,111,United States,-2.184574,1,2013q1,2013,636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2013,USA,111,United States,-2.131931,1,2013q2,2013,639,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2013,USA,111,United States,-2.014694,1,2013q3,2013,642,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2013,USA,111,United States,-1.722683,1,2013q4,2013,645,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2014,USA,111,United States,-2.114557,1,2014q1,2014,648,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2014,USA,111,United States,-1.990329,1,2014q2,2014,651,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2014,USA,111,United States,-2.003771,1,2014q3,2014,654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2014,USA,111,United States,-2.2953,1,2014q4,2014,657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2015,USA,111,United States,-2.20101,1,2015q1,2015,660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2015,USA,111,United States,-2.176722,1,2015q2,2015,663,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2015,USA,111,United States,-2.389506,1,2015q3,2015,666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2015,USA,111,United States,-2.162327,1,2015q4,2015,669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2016,USA,111,United States,-2.245825,1,2016q1,2016,672,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2016,USA,111,United States,-2.147982,1,2016q2,2016,675,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2016,USA,111,United States,-2.107953,1,2016q3,2016,678,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2016,USA,111,United States,-1.931084,1,2016q4,2016,681,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2017,USA,111,United States,-1.773084,1,2017q1,2017,684,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2017,USA,111,United States,-2.138832,1,2017q2,2017,687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2017,USA,111,United States,-1.742096,1,2017q3,2017,690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2017,USA,111,United States,-1.845498,1,2017q4,2017,693,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2018,USA,111,United States,-1.90713,1,2018q1,2018,696,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2018,USA,111,United States,-1.829929,1,2018q2,2018,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2018,USA,111,United States,-2.297236,1,2018q3,2018,702,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2018,USA,111,United States,-2.472967,1,2018q4,2018,705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2019,USA,111,United States,-2.181341,1,2019q1,2019,708,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2019,USA,111,United States,-2.187258,1,2019q2,2019,711,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2019,USA,111,United States,-2.028957,1,2019q3,2019,714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2019,USA,111,United States,-1.813833,1,2019q4,2019,717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2020,USA,111,United States,-1.850766,1,2020q1,2020,720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2020,USA,111,United States,-3.016958,1,2020q2,2020,723,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2020,USA,111,United States,-3.116117,1,2020q3,2020,726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2020,USA,111,United States,-3.287524,1,2020q4,2020,729,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2021,USA,111,United States,-3.345646,1,2021q1,2021,732,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2021,USA,111,United States,-3.615666,1,2021q2,2021,735,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2021,USA,111,United States,-3.929322,1,2021q3,2021,738,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2021,USA,111,United States,-3.749407,1,2021q4,2021,741,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2022,USA,111,United States,-4.629202,1,2022q1,2022,744,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2022,USA,111,United States,-4.078139,1,2022q2,2022,747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2022,USA,111,United States,-3.50988,1,2022q3,2022,750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2022,USA,111,United States,-3.391167,1,2022q4,2022,753,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2023,USA,111,United States,-3.39165,1,2023q1,2023,756,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2023,USA,111,United States,-3.389008,1,2023q2,2023,759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2023,USA,111,United States,-3.155912,1,2023q3,2023,762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2023,USA,111,United States,-3.135092,1,2023q4,2023,765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/2024,USA,111,United States,-3.391705,1,2024q1,2024,768,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4/1/2024,USA,111,United States,-3.814202,1,2024q2,2024,771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7/1/2024,USA,111,United States,-4.225088,1,2024q3,2024,774,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10/1/2024,USA,111,United States,-4.090209,1,2024q4,2024,777,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1/1/1960,GBR,112,United Kingdom,-0.2645914,1,1960q1,1960,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1960,GBR,112,United Kingdom,-1.295497,1,1960q2,1960,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1960,GBR,112,United Kingdom,-1.124962,1,1960q3,1960,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1960,GBR,112,United Kingdom,-0.7000298,1,1960q4,1960,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1961,GBR,112,United Kingdom,0.07266386,1,1961q1,1961,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1961,GBR,112,United Kingdom,-0.3633193,1,1961q2,1961,15,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1961,GBR,112,United Kingdom,0.8849558,1,1961q3,1961,18,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1961,GBR,112,United Kingdom,0.3410544,1,1961q4,1961,21,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1962,GBR,112,United Kingdom,0.6449804,1,1962q1,1962,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1962,GBR,112,United Kingdom,0.8485014,1,1962q2,1962,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1962,GBR,112,United Kingdom,0.4606422,1,1962q3,1962,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1962,GBR,112,United Kingdom,0.4450438,1,1962q4,1962,33,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1963,GBR,112,United Kingdom,1.072641,1,1963q1,1963,36,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1963,GBR,112,United Kingdom,0.516129,1,1963q2,1963,39,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1963,GBR,112,United Kingdom,0.4320752,1,1963q3,1963,42,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1963,GBR,112,United Kingdom,-0.06161429,1,1963q4,1963,45,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1964,GBR,112,United Kingdom,-0.7860476,1,1964q1,1964,48,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1964,GBR,112,United Kingdom,-0.6166252,1,1964q2,1964,51,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1964,GBR,112,United Kingdom,-1.253191,1,1964q3,1964,54,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1964,GBR,112,United Kingdom,-1.445674,1,1964q4,1964,57,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1965,GBR,112,United Kingdom,0.1219647,1,1965q1,1965,60,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1965,GBR,112,United Kingdom,-0.242772,1,1965q2,1965,63,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1965,GBR,112,United Kingdom,-0.3662609,1,1965q3,1965,66,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1965,GBR,112,United Kingdom,-0.1796281,1,1965q4,1965,69,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1966,GBR,112,United Kingdom,-0.4059963,1,1966q1,1966,72,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1966,GBR,112,United Kingdom,0,1,1966q2,1966,75,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1966,GBR,112,United Kingdom,-0.02008839,1,1966q3,1966,78,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1966,GBR,112,United Kingdom,1.630219,1,1966q4,1966,81,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1967,GBR,112,United Kingdom,0.5119118,1,1967q1,1967,84,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1967,GBR,112,United Kingdom,-0.4513589,1,1967q2,1967,87,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1967,GBR,112,United Kingdom,-0.3243347,1,1967q3,1967,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1967,GBR,112,United Kingdom,-2.533195,1,1967q4,1967,93,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1968,GBR,112,United Kingdom,-1.027305,1,1968q1,1968,96,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1968,GBR,112,United Kingdom,-0.79252,1,1968q2,1968,99,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1968,GBR,112,United Kingdom,-0.2675643,1,1968q3,1968,102,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1968,GBR,112,United Kingdom,-0.5638781,1,1968q4,1968,105,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1969,GBR,112,United Kingdom,0.231673,1,1969q1,1969,108,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1969,GBR,112,United Kingdom,0.7907394,1,1969q2,1969,111,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1969,GBR,112,United Kingdom,1.299737,1,1969q3,1969,114,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1969,GBR,112,United Kingdom,0.9559338,1,1969q4,1969,117,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1970,GBR,112,United Kingdom,2.299546,1,1970q1,1970,120,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1970,GBR,112,United Kingdom,1.043252,1,1970q2,1970,123,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1970,GBR,112,United Kingdom,0.5332211,1,1970q3,1970,126,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1970,GBR,112,United Kingdom,1.401964,1,1970q4,1970,129,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1971,GBR,112,United Kingdom,1.307887,1,1971q1,1971,132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1971,GBR,112,United Kingdom,1.619668,1,1971q2,1971,135,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1971,GBR,112,United Kingdom,2.119677,1,1971q3,1971,138,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1971,GBR,112,United Kingdom,1.445651,1,1971q4,1971,141,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1972,GBR,112,United Kingdom,0.6747394,1,1972q1,1972,144,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1972,GBR,112,United Kingdom,0.7246377,1,1972q2,1972,147,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1972,GBR,112,United Kingdom,-0.9741539,1,1972q3,1972,150,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1972,GBR,112,United Kingdom,-0.1858539,1,1972q4,1972,153,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1973,GBR,112,United Kingdom,-1.267086,1,1973q1,1973,156,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1973,GBR,112,United Kingdom,-0.6742477,1,1973q2,1973,159,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1973,GBR,112,United Kingdom,-1.833836,1,1973q3,1973,162,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1973,GBR,112,United Kingdom,-2.167488,1,1973q4,1973,165,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1974,GBR,112,United Kingdom,-3.672156,1,1974q1,1974,168,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1974,GBR,112,United Kingdom,-4.08812,1,1974q2,1974,171,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1974,GBR,112,United Kingdom,-3.653331,1,1974q3,1974,174,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1974,GBR,112,United Kingdom,-3.632872,1,1974q4,1974,177,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1975,GBR,112,United Kingdom,-1.853509,1,1975q1,1975,180,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1975,GBR,112,United Kingdom,-1.354474,1,1975q2,1975,183,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1975,GBR,112,United Kingdom,-2.573479,1,1975q3,1975,186,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1975,GBR,112,United Kingdom,-0.783425,1,1975q4,1975,189,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1976,GBR,112,United Kingdom,0.2835218,1,1976q1,1976,192,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1976,GBR,112,United Kingdom,-1.098373,1,1976q2,1976,195,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1976,GBR,112,United Kingdom,-1.502171,1,1976q3,1976,198,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1976,GBR,112,United Kingdom,-1.049676,1,1976q4,1976,201,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1977,GBR,112,United Kingdom,-1.146222,1,1977q1,1977,204,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1977,GBR,112,United Kingdom,-1.159413,1,1977q2,1977,207,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1977,GBR,112,United Kingdom,0.4115124,1,1977q3,1977,210,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1977,GBR,112,United Kingdom,0.4814419,1,1977q4,1977,213,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1978,GBR,112,United Kingdom,-0.4145899,1,1978q1,1978,216,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1978,GBR,112,United Kingdom,0.8582943,1,1978q2,1978,219,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1978,GBR,112,United Kingdom,0.04872159,1,1978q3,1978,222,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1978,GBR,112,United Kingdom,0.6706744,1,1978q4,1978,225,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1979,GBR,112,United Kingdom,-1.450683,1,1979q1,1979,228,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1979,GBR,112,United Kingdom,-0.3798688,1,1979q2,1979,231,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1979,GBR,112,United Kingdom,0.1303574,1,1979q3,1979,234,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1979,GBR,112,United Kingdom,-0.7208684,1,1979q4,1979,237,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1980,GBR,112,United Kingdom,-0.5699841,1,1980q1,1980,240,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1980,GBR,112,United Kingdom,-0.7911591,1,1980q2,1980,243,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1980,GBR,112,United Kingdom,1.161752,1,1980q3,1980,246,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1980,GBR,112,United Kingdom,2.194077,1,1980q4,1980,249,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1981,GBR,112,United Kingdom,3.79897,1,1981q1,1981,252,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1981,GBR,112,United Kingdom,1.983626,1,1981q2,1981,255,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1981,GBR,112,United Kingdom,-0.2359842,1,1981q3,1981,258,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1981,GBR,112,United Kingdom,0.7077094,1,1981q4,1981,261,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1982,GBR,112,United Kingdom,1.110136,1,1982q1,1982,264,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1982,GBR,112,United Kingdom,-0.2354639,1,1982q2,1982,267,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1982,GBR,112,United Kingdom,0.1317916,1,1982q3,1982,270,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1982,GBR,112,United Kingdom,1.212092,1,1982q4,1982,273,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1983,GBR,112,United Kingdom,1.159495,1,1983q1,1983,276,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1983,GBR,112,United Kingdom,-0.6953458,1,1983q2,1983,279,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1983,GBR,112,United Kingdom,0.681431,1,1983q3,1983,282,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1983,GBR,112,United Kingdom,-0.2524946,1,1983q4,1983,285,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1984,GBR,112,United Kingdom,0.7811221,1,1984q1,1984,288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1984,GBR,112,United Kingdom,-1.3507,1,1984q2,1984,291,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1984,GBR,112,United Kingdom,-1.160633,1,1984q3,1984,294,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1984,GBR,112,United Kingdom,-0.2123272,1,1984q4,1984,297,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1985,GBR,112,United Kingdom,-1.263429,1,1985q1,1985,300,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1985,GBR,112,United Kingdom,0.2383536,1,1985q2,1985,303,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1985,GBR,112,United Kingdom,0.06846124,1,1985q3,1985,306,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1985,GBR,112,United Kingdom,-0.2124653,1,1985q4,1985,309,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1986,GBR,112,United Kingdom,0.1940176,1,1986q1,1986,312,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1986,GBR,112,United Kingdom,-1.004733,1,1986q2,1986,315,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1986,GBR,112,United Kingdom,-1.788568,1,1986q3,1986,318,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1986,GBR,112,United Kingdom,-1.184153,1,1986q4,1986,321,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1987,GBR,112,United Kingdom,-0.1913049,1,1987q1,1987,324,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1987,GBR,112,United Kingdom,-1.503216,1,1987q2,1987,327,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1987,GBR,112,United Kingdom,-1.726728,1,1987q3,1987,330,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1987,GBR,112,United Kingdom,-2.794746,1,1987q4,1987,333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1988,GBR,112,United Kingdom,-3.104672,1,1988q1,1988,336,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1988,GBR,112,United Kingdom,-3.121569,1,1988q2,1988,339,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1988,GBR,112,United Kingdom,-3.119296,1,1988q3,1988,342,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1988,GBR,112,United Kingdom,-4.75274,1,1988q4,1988,345,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1989,GBR,112,United Kingdom,-3.924695,1,1989q1,1989,348,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1989,GBR,112,United Kingdom,-4.296519,1,1989q2,1989,351,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1989,GBR,112,United Kingdom,-4.572955,1,1989q3,1989,354,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1989,GBR,112,United Kingdom,-3.525625,1,1989q4,1989,357,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1990,GBR,112,United Kingdom,-3.958149,1,1990q1,1990,360,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1990,GBR,112,United Kingdom,-3.860988,1,1990q2,1990,363,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1990,GBR,112,United Kingdom,-2.259684,1,1990q3,1990,366,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1990,GBR,112,United Kingdom,-2.304129,1,1990q4,1990,369,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1991,GBR,112,United Kingdom,-1.744884,1,1991q1,1991,372,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1991,GBR,112,United Kingdom,-1.006131,1,1991q2,1991,375,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1991,GBR,112,United Kingdom,-1.460402,1,1991q3,1991,378,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1991,GBR,112,United Kingdom,-1.070772,1,1991q4,1991,381,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1992,GBR,112,United Kingdom,-1.204268,1,1992q1,1992,384,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1992,GBR,112,United Kingdom,-1.603725,1,1992q2,1992,387,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1992,GBR,112,United Kingdom,-1.761632,1,1992q3,1992,390,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1992,GBR,112,United Kingdom,-1.511441,1,1992q4,1992,393,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1993,GBR,112,United Kingdom,-1.234307,1,1993q1,1993,396,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1993,GBR,112,United Kingdom,-1.674903,1,1993q2,1993,399,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1993,GBR,112,United Kingdom,-1.274076,1,1993q3,1993,402,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1993,GBR,112,United Kingdom,-1.108059,1,1993q4,1993,405,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1994,GBR,112,United Kingdom,-0.5150253,1,1994q1,1994,408,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1994,GBR,112,United Kingdom,-0.8993926,1,1994q2,1994,411,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1994,GBR,112,United Kingdom,-0.2011884,1,1994q3,1994,414,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1994,GBR,112,United Kingdom,-0.3255803,1,1994q4,1994,417,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1995,GBR,112,United Kingdom,0.3522528,1,1995q1,1995,420,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1995,GBR,112,United Kingdom,-1.377949,1,1995q2,1995,423,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1995,GBR,112,United Kingdom,-1.147631,1,1995q3,1995,426,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1995,GBR,112,United Kingdom,-0.4903041,1,1995q4,1995,429,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1996,GBR,112,United Kingdom,-0.669277,1,1996q1,1996,432,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1996,GBR,112,United Kingdom,-0.5053341,1,1996q2,1996,435,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1996,GBR,112,United Kingdom,-0.6206723,1,1996q3,1996,438,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1996,GBR,112,United Kingdom,-0.490835,1,1996q4,1996,441,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1997,GBR,112,United Kingdom,-0.3102054,1,1997q1,1997,444,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1997,GBR,112,United Kingdom,-0.1830524,1,1997q2,1997,447,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7/1/1997,GBR,112,United Kingdom,0.6643713,1,1997q3,1997,450,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10/1/1997,GBR,112,United Kingdom,-0.997223,1,1997q4,1997,453,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1/1/1998,GBR,112,United Kingdom,-0.9448768,1,1998q1,1998,456,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4/1/1998,GBR,112,United Kingdom,-1.310862,1,1998q2,1998,459,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
