Adjustment,ccode,Country,Date,GDP,Unit multiplier,CURRENCY,Currency
Calendar and seasonally adjusted,CHE,Switzerland,1990-Q2,59076.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1990-Q1,58425.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1989-Q4,57173.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1989-Q3,56188.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1989-Q2,55352.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1989-Q1,54196.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1988-Q4,53263,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1988-Q3,52505.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1988-Q2,51789.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1988-Q1,51171.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q4,50688.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q3,50097,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q2,49631.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q1,49152.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q4,48645.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q3,48400.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q2,48059,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q1,47362,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q4,46980,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q3,46256.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q2,45842.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q1,45164.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q4,44506.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q3,44048.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q2,43548.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q1,43098.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q4,42474.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q3,41943.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q2,41460.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q1,41364.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q4,40905.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q3,40332.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q2,39628.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q1,38738.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q4,38371.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q3,37935.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q2,37242,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q1,36349.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q4,35622.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q3,35146.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q2,34662.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q1,34282.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2003-Q1,83472.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2002-Q4,82800.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2002-Q3,82590.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2002-Q2,82294.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2002-Q1,82298.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2001-Q4,82293.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2001-Q3,82493,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2001-Q2,82188.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2001-Q1,81618.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2000-Q4,80880.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2000-Q3,80401.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2000-Q2,79572.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2000-Q1,78943.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1999-Q4,78518.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1999-Q3,77514.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1999-Q2,76932.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1999-Q1,76575.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1998-Q4,76267.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1998-Q3,75815.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1998-Q2,75526.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1998-Q1,75147.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1997-Q4,75042.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1997-Q3,74321.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1997-Q2,73985.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1997-Q1,73534.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1996-Q4,73111.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1996-Q3,72602.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1996-Q2,72434.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1996-Q1,72245.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1995-Q4,71556.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1995-Q3,71359.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q3,129943.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q2,128975.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q1,128178.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2023-Q4,127197.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2023-Q3,126313.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2003-Q4,84753.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2003-Q3,84118,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2005-Q2,87480.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1995-Q2,70879,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1995-Q1,70554.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1994-Q4,70205.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1994-Q3,69839.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1994-Q2,69456.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1994-Q1,69585.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1993-Q4,69376.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1993-Q3,69299.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1993-Q2,68702.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1993-Q1,68000,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1992-Q4,67767.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1992-Q3,67481.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1992-Q2,67347.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1992-Q1,66800.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1991-Q4,66054.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2008-Q2,96861.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2008-Q1,95812.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2007-Q4,94968.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2007-Q3,93841.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2010-Q3,100784.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2010-Q2,100478.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2010-Q1,100156.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2009-Q4,99548,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2009-Q3,98977.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2009-Q2,98187.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2009-Q1,97774.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2008-Q4,97436.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2008-Q3,97585.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q4,107996.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q3,107851,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q2,107339.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q1,107059,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q4,106941.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q3,106667.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q2,106328.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q1,105978.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q4,106153.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q3,105824.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q2,105140.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q1,104482.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q4,103792.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q3,103393.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q2,103139.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q1,103104.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q4,102518.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q3,101861,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q2,102028.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q1,101519.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2010-Q4,101384.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2005-Q1,86996.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2004-Q4,86502.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2004-Q3,85910.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2004-Q2,85756.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2004-Q1,85182.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q4,130620.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2007-Q2,92955.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2007-Q1,91949.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2006-Q4,90939.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2006-Q3,90588.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2006-Q2,89826.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2006-Q1,89176.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2005-Q4,88460.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2005-Q3,87936.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q2,19257,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1990-Q2,9900.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1990-Q3,10134.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1990-Q4,10429.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1991-Q1,10689.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q1,23921.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2017-Q2,90974.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2023-Q3,102759.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2023-Q4,103377.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q1,104257.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q2,104953,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q3,105779.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2024-Q4,106283.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q1,29603,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q2,29858,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q3,30245,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q4,30629.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q1,31241.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q2,32003.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q3,32592.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q4,32908.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q1,33152.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q2,33938.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q3,34556.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q4,34982.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q1,35379.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q2,35394.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q3,35824,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1983-Q4,36302.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q1,36867.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q2,37226.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q3,37616.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1984-Q4,37988.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q1,38532,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q2,39046.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q3,39352.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1985-Q4,39978.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q1,40220.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q2,40809.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q3,41070.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1986-Q4,41279.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q1,41740.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q2,42173.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1987-Q3,42576.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q1,85034.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q2,84962,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q3,85128.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q4,85476.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q1,86044.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q2,86560.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q3,87044.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q4,87243.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q1,87002.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2010-Q4,17635.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q1,17710.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q2,17909.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q3,18014.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2011-Q4,18048,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q1,18070.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q2,18177.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q3,18264.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2012-Q4,18315.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q1,18438.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2018-Q1,19846.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2018-Q2,19977.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2018-Q3,20004.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2018-Q4,20099.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2019-Q1,20165.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2019-Q2,20258.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2019-Q3,20398.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2019-Q4,20578.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2020-Q1,20818.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2020-Q2,20974.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2020-Q3,21169.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1980-Q4,4992.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q1,5108,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q2,5238.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q3,5343.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1981-Q4,5463,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q1,5586.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q2,5690.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,1982-Q3,5776.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q2,18579.7,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q3,18780.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2013-Q4,18910.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q1,18976.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q2,19071.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q3,19131.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q4,19244.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q1,19203.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q2,87256.3,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q3,87536.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2014-Q4,87697.2,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q1,87855.9,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q2,88082.5,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q3,88581.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2015-Q4,88654.4,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2016-Q1,88856.1,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2016-Q2,89377.8,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHE,Switzerland,2016-Q3,89658.6,Millions,CHF,Swiss franc
Calendar and seasonally adjusted,CHL,Chile,2002-Q4,7575397.1,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2021-Q2,44095262.1,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2004-Q4,9143384.4,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2004-Q3,8841967.6,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2004-Q2,8614090.8,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2004-Q1,8333824.9,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2003-Q4,8126872.6,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2003-Q3,7958626,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2003-Q2,7893101.3,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2003-Q1,7756707.2,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2009-Q2,13269919.6,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2009-Q1,13639329,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2008-Q4,13977953.3,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2008-Q3,13808505.2,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2008-Q2,13609230.1,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2008-Q1,13225244.8,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2007-Q4,12722077.8,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2007-Q3,12211243.5,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2007-Q2,11912018.9,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2007-Q1,11681505.6,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2006-Q4,11276560,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2006-Q3,11079030.9,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2006-Q2,10741527.1,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2006-Q1,10544293.3,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2005-Q4,10255612.2,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2005-Q3,10013516.8,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2005-Q2,9690492.3,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2005-Q1,9402637.5,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2024-Q4,46788467.4,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2024-Q3,45463259,Millions,CLP,Chilean peso
Calendar and seasonally adjusted,CHL,Chile,2024-Q2,45043036.1,Millions,CLP,Chilean peso
