ccode,country,Adjustment,Date,pct_ca_oecd
KOR,Korea,Calendar and seasonally adjusted,1980-Q3,-9.874172
KOR,Korea,Calendar and seasonally adjusted,1980-Q4,-8.965809
KOR,Korea,Calendar and seasonally adjusted,1981-Q1,-8.951291
KOR,Korea,Calendar and seasonally adjusted,1981-Q2,-9.414394
KOR,Korea,Calendar and seasonally adjusted,1981-Q3,-8.869322
KOR,Korea,Calendar and seasonally adjusted,1981-Q4,-7.800844
KOR,Korea,Calendar and seasonally adjusted,1982-Q1,-4.385811
KOR,Korea,Calendar and seasonally adjusted,1982-Q2,-6.119624
KOR,Korea,Calendar and seasonally adjusted,1982-Q3,-8.035574
KOR,Korea,Calendar and seasonally adjusted,1982-Q4,-9.483718
KOR,Korea,Calendar and seasonally adjusted,1983-Q1,-7.029662
KOR,Korea,Calendar and seasonally adjusted,1983-Q2,-4.239574
KOR,Korea,Calendar and seasonally adjusted,1983-Q3,-1.770159
KOR,Korea,Calendar and seasonally adjusted,1983-Q4,-3.109302
KOR,Korea,Calendar and seasonally adjusted,1984-Q1,-1.856098
KOR,Korea,Calendar and seasonally adjusted,1984-Q2,-3.321585
KOR,Korea,Calendar and seasonally adjusted,1984-Q3,-2.677083
KOR,Korea,Calendar and seasonally adjusted,1984-Q4,0.4023191
KOR,Korea,Calendar and seasonally adjusted,1985-Q1,-2.548007
KOR,Korea,Calendar and seasonally adjusted,1985-Q2,-2.169052
KOR,Korea,Calendar and seasonally adjusted,1985-Q3,-2.071947
KOR,Korea,Calendar and seasonally adjusted,1985-Q4,-1.647778
KOR,Korea,Calendar and seasonally adjusted,1986-Q1,-1.784768
KOR,Korea,Calendar and seasonally adjusted,1986-Q2,2.381165
KOR,Korea,Calendar and seasonally adjusted,1986-Q3,3.535582
KOR,Korea,Calendar and seasonally adjusted,1986-Q4,4.098764
KOR,Korea,Calendar and seasonally adjusted,1987-Q1,6.9167
KOR,Korea,Calendar and seasonally adjusted,1987-Q2,6.700158
KOR,Korea,Calendar and seasonally adjusted,1987-Q3,3.871769
KOR,Korea,Calendar and seasonally adjusted,1987-Q4,5.467674
KOR,Korea,Calendar and seasonally adjusted,1988-Q1,7.36474
KOR,Korea,Calendar and seasonally adjusted,1988-Q2,6.224498
KOR,Korea,Calendar and seasonally adjusted,1988-Q3,5.10793
KOR,Korea,Calendar and seasonally adjusted,1988-Q4,6.162459
KOR,Korea,Calendar and seasonally adjusted,1989-Q1,3.757972
KOR,Korea,Calendar and seasonally adjusted,1989-Q2,2.012088
KOR,Korea,Calendar and seasonally adjusted,1989-Q3,0.3169944
KOR,Korea,Calendar and seasonally adjusted,1989-Q4,0.09543243
KOR,Korea,Calendar and seasonally adjusted,1990-Q1,0.1364802
KOR,Korea,Calendar and seasonally adjusted,1990-Q2,-0.4067652
KOR,Korea,Calendar and seasonally adjusted,1990-Q3,-0.2981258
KOR,Korea,Calendar and seasonally adjusted,1990-Q4,-3.103908
KOR,Korea,Calendar and seasonally adjusted,1991-Q1,-3.241218
KOR,Korea,Calendar and seasonally adjusted,1991-Q2,-1.857103
KOR,Korea,Calendar and seasonally adjusted,1991-Q3,-2.92325
KOR,Korea,Calendar and seasonally adjusted,1991-Q4,-1.469909
KOR,Korea,Calendar and seasonally adjusted,1992-Q1,-1.314466
KOR,Korea,Calendar and seasonally adjusted,1992-Q2,-0.4901707
KOR,Korea,Calendar and seasonally adjusted,1992-Q3,-0.5144314
KOR,Korea,Calendar and seasonally adjusted,1992-Q4,-0.8484212
KOR,Korea,Calendar and seasonally adjusted,1993-Q1,0.2334559
KOR,Korea,Calendar and seasonally adjusted,1993-Q2,0.1908166
KOR,Korea,Calendar and seasonally adjusted,1993-Q3,0.3348528
KOR,Korea,Calendar and seasonally adjusted,1993-Q4,0.8759807
KOR,Korea,Calendar and seasonally adjusted,1994-Q1,-0.1485151
KOR,Korea,Calendar and seasonally adjusted,1994-Q2,-0.8513512
KOR,Korea,Calendar and seasonally adjusted,1994-Q3,-1.401317
KOR,Korea,Calendar and seasonally adjusted,1994-Q4,-1.503037
KOR,Korea,Calendar and seasonally adjusted,1995-Q1,-1.521639
KOR,Korea,Calendar and seasonally adjusted,1995-Q2,-2.005694
KOR,Korea,Calendar and seasonally adjusted,1995-Q3,-1.982245
KOR,Korea,Calendar and seasonally adjusted,1995-Q4,-1.454576
KOR,Korea,Calendar and seasonally adjusted,1996-Q1,-2.434975
KOR,Korea,Calendar and seasonally adjusted,1996-Q2,-3.625461
KOR,Korea,Calendar and seasonally adjusted,1996-Q3,-4.439019
KOR,Korea,Calendar and seasonally adjusted,1996-Q4,-4.98661
KOR,Korea,Calendar and seasonally adjusted,1997-Q1,-3.516261
KOR,Korea,Calendar and seasonally adjusted,1997-Q2,-1.436545
KOR,Korea,Calendar and seasonally adjusted,1997-Q3,-1.801839
KOR,Korea,Calendar and seasonally adjusted,1997-Q4,-0.262169
KOR,Korea,Calendar and seasonally adjusted,1998-Q1,15.22481
KOR,Korea,Calendar and seasonally adjusted,1998-Q2,9.749506
KOR,Korea,Calendar and seasonally adjusted,1998-Q3,8.849979
KOR,Korea,Calendar and seasonally adjusted,1998-Q4,7.173943
KOR,Korea,Calendar and seasonally adjusted,1999-Q1,5.922624
KOR,Korea,Calendar and seasonally adjusted,1999-Q2,4.333548
KOR,Korea,Calendar and seasonally adjusted,1999-Q3,3.630345
KOR,Korea,Calendar and seasonally adjusted,1999-Q4,3.158489
KOR,Korea,Calendar and seasonally adjusted,2000-Q1,1.215509
KOR,Korea,Calendar and seasonally adjusted,2000-Q2,1.646088
KOR,Korea,Calendar and seasonally adjusted,2000-Q3,2.527795
KOR,Korea,Calendar and seasonally adjusted,2000-Q4,1.387826
KOR,Korea,Calendar and seasonally adjusted,2001-Q1,1.708123
KOR,Korea,Calendar and seasonally adjusted,2001-Q2,1.303965
KOR,Korea,Calendar and seasonally adjusted,2001-Q3,-0.748547
KOR,Korea,Calendar and seasonally adjusted,2001-Q4,-0.6815557
KOR,Korea,Calendar and seasonally adjusted,2002-Q1,1.330439
KOR,Korea,Calendar and seasonally adjusted,2002-Q2,0.6505494
KOR,Korea,Calendar and seasonally adjusted,2002-Q3,0.326054
KOR,Korea,Calendar and seasonally adjusted,2002-Q4,0.2831276
KOR,Korea,Calendar and seasonally adjusted,2003-Q1,-0.5270411
KOR,Korea,Calendar and seasonally adjusted,2003-Q2,0.6589195
KOR,Korea,Calendar and seasonally adjusted,2003-Q3,2.50825
KOR,Korea,Calendar and seasonally adjusted,2003-Q4,3.375767
KOR,Korea,Calendar and seasonally adjusted,2004-Q1,3.768539
KOR,Korea,Calendar and seasonally adjusted,2004-Q2,4.269124
KOR,Korea,Calendar and seasonally adjusted,2004-Q3,3.546322
KOR,Korea,Calendar and seasonally adjusted,2004-Q4,2.711155
KOR,Korea,Calendar and seasonally adjusted,2005-Q1,2.700899
KOR,Korea,Calendar and seasonally adjusted,2005-Q2,0.9864379
KOR,Korea,Calendar and seasonally adjusted,2005-Q3,0.6369491
KOR,Korea,Calendar and seasonally adjusted,2005-Q4,0.7482136
KOR,Korea,Calendar and seasonally adjusted,2006-Q1,-0.5328802
KOR,Korea,Calendar and seasonally adjusted,2006-Q2,0.5175125
KOR,Korea,Calendar and seasonally adjusted,2006-Q3,-0.4234734
KOR,Korea,Calendar and seasonally adjusted,2006-Q4,1.143247
KOR,Korea,Calendar and seasonally adjusted,2007-Q1,0.9446535
KOR,Korea,Calendar and seasonally adjusted,2007-Q2,-0.08929096
KOR,Korea,Calendar and seasonally adjusted,2007-Q3,2.66953
KOR,Korea,Calendar and seasonally adjusted,2007-Q4,-0.07344692
KOR,Korea,Calendar and seasonally adjusted,2008-Q1,0.1660655
KOR,Korea,Calendar and seasonally adjusted,2008-Q2,-0.9560291
KOR,Korea,Calendar and seasonally adjusted,2008-Q3,-1.808783
KOR,Korea,Calendar and seasonally adjusted,2008-Q4,4.213204
KOR,Korea,Calendar and seasonally adjusted,2009-Q1,6.533852
KOR,Korea,Calendar and seasonally adjusted,2009-Q2,4.368027
KOR,Korea,Calendar and seasonally adjusted,2009-Q3,1.332391
KOR,Korea,Calendar and seasonally adjusted,2009-Q4,1.84705
KOR,Korea,Calendar and seasonally adjusted,2010-Q1,0.9051626
KOR,Korea,Calendar and seasonally adjusted,2010-Q2,4.285595
KOR,Korea,Calendar and seasonally adjusted,2010-Q3,3.656855
KOR,Korea,Calendar and seasonally adjusted,2010-Q4,0.6106021
KOR,Korea,Calendar and seasonally adjusted,2011-Q1,0.2908908
KOR,Korea,Calendar and seasonally adjusted,2011-Q2,-0.6412154
KOR,Korea,Calendar and seasonally adjusted,2011-Q3,3.056823
KOR,Korea,Calendar and seasonally adjusted,2011-Q4,2.341345
KOR,Korea,Calendar and seasonally adjusted,2012-Q1,1.143302
KOR,Korea,Calendar and seasonally adjusted,2012-Q2,3.262402
KOR,Korea,Calendar and seasonally adjusted,2012-Q3,3.946061
KOR,Korea,Calendar and seasonally adjusted,2012-Q4,6.099018
KOR,Korea,Calendar and seasonally adjusted,2013-Q1,5.257655
KOR,Korea,Calendar and seasonally adjusted,2013-Q2,5.828259
KOR,Korea,Calendar and seasonally adjusted,2013-Q3,5.541135
KOR,Korea,Calendar and seasonally adjusted,2013-Q4,4.935071
KOR,Korea,Calendar and seasonally adjusted,2014-Q1,4.804672
KOR,Korea,Calendar and seasonally adjusted,2014-Q2,5.697114
KOR,Korea,Calendar and seasonally adjusted,2014-Q3,4.840222
KOR,Korea,Calendar and seasonally adjusted,2014-Q4,5.997427
KOR,Korea,Calendar and seasonally adjusted,2015-Q1,7.209271
KOR,Korea,Calendar and seasonally adjusted,2015-Q2,6.548342
KOR,Korea,Calendar and seasonally adjusted,2015-Q3,7.080159
KOR,Korea,Calendar and seasonally adjusted,2015-Q4,6.478933
KOR,Korea,Calendar and seasonally adjusted,2016-Q1,7.813641
KOR,Korea,Calendar and seasonally adjusted,2016-Q2,7.100488
KOR,Korea,Calendar and seasonally adjusted,2016-Q3,4.926708
KOR,Korea,Calendar and seasonally adjusted,2016-Q4,5.08565
KOR,Korea,Calendar and seasonally adjusted,2017-Q1,4.989868
KOR,Korea,Calendar and seasonally adjusted,2017-Q2,3.879524
KOR,Korea,Calendar and seasonally adjusted,2017-Q3,4.740256
KOR,Korea,Calendar and seasonally adjusted,2017-Q4,3.998026
KOR,Korea,Calendar and seasonally adjusted,2018-Q1,3.609071
KOR,Korea,Calendar and seasonally adjusted,2018-Q2,4.57946
KOR,Korea,Calendar and seasonally adjusted,2018-Q3,5.326824
KOR,Korea,Calendar and seasonally adjusted,2018-Q4,3.467693
KOR,Korea,Calendar and seasonally adjusted,2019-Q1,3.335994
KOR,Korea,Calendar and seasonally adjusted,2019-Q2,3.023743
KOR,Korea,Calendar and seasonally adjusted,2019-Q3,3.757811
KOR,Korea,Calendar and seasonally adjusted,2019-Q4,3.518016
KOR,Korea,Calendar and seasonally adjusted,2020-Q1,3.866408
KOR,Korea,Calendar and seasonally adjusted,2020-Q2,1.782433
KOR,Korea,Calendar and seasonally adjusted,2020-Q3,4.363066
KOR,Korea,Calendar and seasonally adjusted,2020-Q4,7.012321
KOR,Korea,Calendar and seasonally adjusted,2021-Q1,5.171711
KOR,Korea,Calendar and seasonally adjusted,2021-Q2,5.048396
KOR,Korea,Calendar and seasonally adjusted,2021-Q3,4.012245
KOR,Korea,Calendar and seasonally adjusted,2021-Q4,3.316832
KOR,Korea,Calendar and seasonally adjusted,2022-Q1,4.402325
KOR,Korea,Calendar and seasonally adjusted,2022-Q2,2.605983
KOR,Korea,Calendar and seasonally adjusted,2022-Q3,-0.967387
KOR,Korea,Calendar and seasonally adjusted,2022-Q4,-0.73993
KOR,Korea,Calendar and seasonally adjusted,2023-Q1,-1.002987
KOR,Korea,Calendar and seasonally adjusted,2023-Q2,1.041241
KOR,Korea,Calendar and seasonally adjusted,2023-Q3,2.696863
KOR,Korea,Calendar and seasonally adjusted,2023-Q4,4.379703
KOR,Korea,Calendar and seasonally adjusted,2024-Q1,4.773652
KOR,Korea,Calendar and seasonally adjusted,2024-Q2,5.437078
KOR,Korea,Calendar and seasonally adjusted,2024-Q3,5.140545
KOR,Korea,Calendar and seasonally adjusted,2024-Q4,5.839573
LVA,Latvia,Calendar and seasonally adjusted,2000-Q1,-6.682635
LVA,Latvia,Calendar and seasonally adjusted,2000-Q2,-3.425792
LVA,Latvia,Calendar and seasonally adjusted,2000-Q3,-2.985197
LVA,Latvia,Calendar and seasonally adjusted,2000-Q4,-3.984393
LVA,Latvia,Calendar and seasonally adjusted,2001-Q1,-5.842596
LVA,Latvia,Calendar and seasonally adjusted,2001-Q2,-3.926053
LVA,Latvia,Calendar and seasonally adjusted,2001-Q3,-6.635857
LVA,Latvia,Calendar and seasonally adjusted,2001-Q4,-11.26239
LVA,Latvia,Calendar and seasonally adjusted,2002-Q1,-6.616051
LVA,Latvia,Calendar and seasonally adjusted,2002-Q2,-7.010231
LVA,Latvia,Calendar and seasonally adjusted,2002-Q3,-6.068629
LVA,Latvia,Calendar and seasonally adjusted,2002-Q4,-5.709929
LVA,Latvia,Calendar and seasonally adjusted,2003-Q1,-7.255455
LVA,Latvia,Calendar and seasonally adjusted,2003-Q2,-8.841859
LVA,Latvia,Calendar and seasonally adjusted,2003-Q3,-7.72818
LVA,Latvia,Calendar and seasonally adjusted,2003-Q4,-8.115685
LVA,Latvia,Calendar and seasonally adjusted,2004-Q1,-10.88305
LVA,Latvia,Calendar and seasonally adjusted,2004-Q2,-18.9157
LVA,Latvia,Calendar and seasonally adjusted,2004-Q3,-12.3691
LVA,Latvia,Calendar and seasonally adjusted,2004-Q4,-9.077858
LVA,Latvia,Calendar and seasonally adjusted,2005-Q1,-12.08364
LVA,Latvia,Calendar and seasonally adjusted,2005-Q2,-11.5281
LVA,Latvia,Calendar and seasonally adjusted,2005-Q3,-11.13067
LVA,Latvia,Calendar and seasonally adjusted,2005-Q4,-14.00292
LVA,Latvia,Calendar and seasonally adjusted,2006-Q1,-15.63436
LVA,Latvia,Calendar and seasonally adjusted,2006-Q2,-19.69115
LVA,Latvia,Calendar and seasonally adjusted,2006-Q3,-23.55636
LVA,Latvia,Calendar and seasonally adjusted,2006-Q4,-26.70344
LVA,Latvia,Calendar and seasonally adjusted,2007-Q1,-22.67644
LVA,Latvia,Calendar and seasonally adjusted,2007-Q2,-23.06658
LVA,Latvia,Calendar and seasonally adjusted,2007-Q3,-23.53209
LVA,Latvia,Calendar and seasonally adjusted,2007-Q4,-18.89755
LVA,Latvia,Calendar and seasonally adjusted,2008-Q1,-16.13656
LVA,Latvia,Calendar and seasonally adjusted,2008-Q2,-15.63801
LVA,Latvia,Calendar and seasonally adjusted,2008-Q3,-11.81472
LVA,Latvia,Calendar and seasonally adjusted,2008-Q4,-7.832712
LVA,Latvia,Calendar and seasonally adjusted,2009-Q1,0.9464456
LVA,Latvia,Calendar and seasonally adjusted,2009-Q2,12.41167
LVA,Latvia,Calendar and seasonally adjusted,2009-Q3,10.18305
LVA,Latvia,Calendar and seasonally adjusted,2009-Q4,10.59038
LVA,Latvia,Calendar and seasonally adjusted,2010-Q1,7.82121
LVA,Latvia,Calendar and seasonally adjusted,2010-Q2,4.261781
LVA,Latvia,Calendar and seasonally adjusted,2010-Q3,0.4061619
LVA,Latvia,Calendar and seasonally adjusted,2010-Q4,-1.126063
LVA,Latvia,Calendar and seasonally adjusted,2011-Q1,-0.5340461
LVA,Latvia,Calendar and seasonally adjusted,2011-Q2,-2.534647
LVA,Latvia,Calendar and seasonally adjusted,2011-Q3,-5.787288
LVA,Latvia,Calendar and seasonally adjusted,2011-Q4,-2.294765
LVA,Latvia,Calendar and seasonally adjusted,2012-Q1,-4.74661
LVA,Latvia,Calendar and seasonally adjusted,2012-Q2,-4.761927
LVA,Latvia,Calendar and seasonally adjusted,2012-Q3,-1.722889
LVA,Latvia,Calendar and seasonally adjusted,2012-Q4,-2.470992
LVA,Latvia,Calendar and seasonally adjusted,2013-Q1,-3.35105
LVA,Latvia,Calendar and seasonally adjusted,2013-Q2,-1.974586
LVA,Latvia,Calendar and seasonally adjusted,2013-Q3,-4.335946
LVA,Latvia,Calendar and seasonally adjusted,2013-Q4,-2.38165
LVA,Latvia,Calendar and seasonally adjusted,2014-Q1,-3.491959
LVA,Latvia,Calendar and seasonally adjusted,2014-Q2,-1.973364
LVA,Latvia,Calendar and seasonally adjusted,2014-Q3,-0.8221088
LVA,Latvia,Calendar and seasonally adjusted,2014-Q4,-0.449195
LVA,Latvia,Calendar and seasonally adjusted,2015-Q1,-2.126726
LVA,Latvia,Calendar and seasonally adjusted,2015-Q2,-0.456709
LVA,Latvia,Calendar and seasonally adjusted,2015-Q3,0.3331038
LVA,Latvia,Calendar and seasonally adjusted,2015-Q4,1.540094
LVA,Latvia,Calendar and seasonally adjusted,2016-Q1,1.725001
LVA,Latvia,Calendar and seasonally adjusted,2016-Q2,0.9863591
LVA,Latvia,Calendar and seasonally adjusted,2016-Q3,4.322314
LVA,Latvia,Calendar and seasonally adjusted,2016-Q4,-0.09594922
LVA,Latvia,Calendar and seasonally adjusted,2017-Q1,0.7827921
LVA,Latvia,Calendar and seasonally adjusted,2017-Q2,0.4029987
LVA,Latvia,Calendar and seasonally adjusted,2017-Q3,-0.04593777
LVA,Latvia,Calendar and seasonally adjusted,2017-Q4,3.922792
LVA,Latvia,Calendar and seasonally adjusted,2018-Q1,0.355849
LVA,Latvia,Calendar and seasonally adjusted,2018-Q2,3.913761
LVA,Latvia,Calendar and seasonally adjusted,2018-Q3,-2.954614
LVA,Latvia,Calendar and seasonally adjusted,2018-Q4,-2.572282
LVA,Latvia,Calendar and seasonally adjusted,2019-Q1,1.287319
LVA,Latvia,Calendar and seasonally adjusted,2019-Q2,0.6654658
LVA,Latvia,Calendar and seasonally adjusted,2019-Q3,-0.321086
LVA,Latvia,Calendar and seasonally adjusted,2019-Q4,-2.077422
LVA,Latvia,Calendar and seasonally adjusted,2020-Q1,0.6695538
LVA,Latvia,Calendar and seasonally adjusted,2020-Q2,6.438822
LVA,Latvia,Calendar and seasonally adjusted,2020-Q3,1.985569
LVA,Latvia,Calendar and seasonally adjusted,2020-Q4,3.116228
LVA,Latvia,Calendar and seasonally adjusted,2021-Q1,-2.191929
LVA,Latvia,Calendar and seasonally adjusted,2021-Q2,-6.693131
LVA,Latvia,Calendar and seasonally adjusted,2021-Q3,-4.475121
LVA,Latvia,Calendar and seasonally adjusted,2021-Q4,-2.475489
LVA,Latvia,Calendar and seasonally adjusted,2022-Q1,-5.480268
LVA,Latvia,Calendar and seasonally adjusted,2022-Q2,-4.691825
LVA,Latvia,Calendar and seasonally adjusted,2022-Q3,-4.272594
LVA,Latvia,Calendar and seasonally adjusted,2022-Q4,-6.153089
LVA,Latvia,Calendar and seasonally adjusted,2023-Q1,-5.415965
LVA,Latvia,Calendar and seasonally adjusted,2023-Q2,-1.996667
LVA,Latvia,Calendar and seasonally adjusted,2023-Q3,-3.906667
LVA,Latvia,Calendar and seasonally adjusted,2023-Q4,-4.168849
LVA,Latvia,Calendar and seasonally adjusted,2024-Q1,-1.36394
LVA,Latvia,Calendar and seasonally adjusted,2024-Q2,-2.384614
LVA,Latvia,Calendar and seasonally adjusted,2024-Q3,-2.402341
LVA,Latvia,Calendar and seasonally adjusted,2024-Q4,-2.528914
LTU,Lithuania,Calendar and seasonally adjusted,2004-Q1,-9.095437
LTU,Lithuania,Calendar and seasonally adjusted,2004-Q2,-8.50828
LTU,Lithuania,Calendar and seasonally adjusted,2004-Q3,-8.24442
LTU,Lithuania,Calendar and seasonally adjusted,2004-Q4,-4.960937
LTU,Lithuania,Calendar and seasonally adjusted,2005-Q1,-6.694763
LTU,Lithuania,Calendar and seasonally adjusted,2005-Q2,-8.198207
LTU,Lithuania,Calendar and seasonally adjusted,2005-Q3,-10.22206
LTU,Lithuania,Calendar and seasonally adjusted,2005-Q4,-4.235244
LTU,Lithuania,Calendar and seasonally adjusted,2006-Q1,-9.231349
LTU,Lithuania,Calendar and seasonally adjusted,2006-Q2,-8.642228
LTU,Lithuania,Calendar and seasonally adjusted,2006-Q3,-12.81371
LTU,Lithuania,Calendar and seasonally adjusted,2006-Q4,-11.41448
LTU,Lithuania,Calendar and seasonally adjusted,2007-Q1,-12.45331
LTU,Lithuania,Calendar and seasonally adjusted,2007-Q2,-14.37798
LTU,Lithuania,Calendar and seasonally adjusted,2007-Q3,-14.642
LTU,Lithuania,Calendar and seasonally adjusted,2007-Q4,-18.54825
LTU,Lithuania,Calendar and seasonally adjusted,2008-Q1,-15.78469
LTU,Lithuania,Calendar and seasonally adjusted,2008-Q2,-11.5777
LTU,Lithuania,Calendar and seasonally adjusted,2008-Q3,-10.13848
LTU,Lithuania,Calendar and seasonally adjusted,2008-Q4,-14.60714
LTU,Lithuania,Calendar and seasonally adjusted,2009-Q1,-1.79335
LTU,Lithuania,Calendar and seasonally adjusted,2009-Q2,5.621449
LTU,Lithuania,Calendar and seasonally adjusted,2009-Q3,1.352113
LTU,Lithuania,Calendar and seasonally adjusted,2009-Q4,2.71525
LTU,Lithuania,Calendar and seasonally adjusted,2010-Q1,1.344053
LTU,Lithuania,Calendar and seasonally adjusted,2010-Q2,0.8527325
LTU,Lithuania,Calendar and seasonally adjusted,2010-Q3,-1.555463
LTU,Lithuania,Calendar and seasonally adjusted,2010-Q4,-0.4402941
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q1,-3.487596
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q2,-4.653003
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q3,-3.672603
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q4,-4.004326
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q1,-4.490196
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q2,1.199884
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q3,-4.109489
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q4,0.9408212
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q1,2.586174
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q2,1.956233
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q3,-0.09599331
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q4,1.894015
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q1,2.536738
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q2,1.882565
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q3,6.689951
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q4,2.546835
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q1,-2.740857
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q2,-4.83074
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q3,-1.371189
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q4,-1.18044
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q1,0.1658579
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q2,-2.030805
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q3,-0.4262676
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q4,-1.252124
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q1,0.7755018
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q2,0.3106936
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q3,1.321943
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q4,0.9959967
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q1,-1.191437
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q2,0.4814859
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q3,0.7200994
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q4,1.035901
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q1,2.900645
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q2,2.218067
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q3,3.897077
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q4,5.856668
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q1,7.363948
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q2,7.661669
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q3,7.300269
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q4,6.597049
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q1,4.822875
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q2,1.423554
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q3,1.778774
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q4,-0.5914005
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q1,-5.875728
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q2,-5.646479
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q3,-5.757422
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q4,-6.866877
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q1,-0.1901291
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q2,1.678681
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q3,1.231074
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q4,1.726509
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q1,2.48884
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q2,3.846498
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q3,2.129542
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q4,3.335119
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q1,17.04708
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q2,17.54886
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q3,5.265877
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q4,8.436296
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q1,13.68041
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q2,7.166515
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q3,15.23187
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q4,11.08307
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q1,7.671019
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q2,8.194212
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q3,12.09054
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q4,13.99727
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q1,12.24107
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q2,10.23764
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q3,7.892714
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q4,4.594452
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q1,5.596702
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q2,8.799789
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q3,14.54109
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q4,3.891141
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q1,15.24425
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q2,22.26962
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q3,14.21407
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q4,-2.987699
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q1,15.18356
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q2,7.884593
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q3,4.981083
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q4,8.225682
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q1,17.83943
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q2,15.9479
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q3,-7.767815
