country_name,date2,pct_ca,ca,ccode,cn
Latvia,2011-10-01,.,-2.22631508334328,LVA,941
Latvia,2012-01-01,.,-4.60373104329528,LVA,941
Latvia,2012-04-01,.,-4.59633644296722,LVA,941
Latvia,2012-07-01,.,-1.65287274732516,LVA,941
Latvia,2012-10-01,.,-2.37769231195538,LVA,941
Latvia,2013-01-01,.,-3.21100423709051,LVA,941
Latvia,2013-04-01,.,-1.89803002222292,LVA,941
Latvia,2013-07-01,.,-4.19003922924228,LVA,941
Latvia,2013-10-01,.,-2.31112184268849,LVA,941
Latvia,2014-01-01,.,-2.85050841463256,LVA,941
Latvia,2014-04-01,.,-2.20836501487758,LVA,941
Latvia,2014-07-01,.,-1.90522147019365,LVA,941
Latvia,2014-10-01,.,0.716914599632373,LVA,941
Latvia,2015-01-01,.,-2.01937841877042,LVA,941
Latvia,2015-04-01,.,-1.5612502882621,LVA,941
Latvia,2015-07-01,.,-0.613115838556919,LVA,941
Latvia,2015-10-01,.,2.19744672847847,LVA,941
Latvia,2016-01-01,.,2.08890141166682,LVA,941
Latvia,2016-04-01,.,0.047860118275115,LVA,941
Latvia,2016-07-01,.,3.08452792881859,LVA,941
Latvia,2016-10-01,.,1.7158322157237,LVA,941
Latvia,2017-01-01,.,0.472930741123662,LVA,941
Latvia,2017-04-01,.,-0.7638502907349,LVA,941
Latvia,2017-07-01,.,-1.01581147363476,LVA,941
Latvia,2017-10-01,.,5.88073264345321,LVA,941
Latvia,2018-01-01,.,.,LVA,941
Latvia,2018-04-01,.,2.66159558773991,LVA,941
Latvia,2018-07-01,.,-3.7840975673271,LVA,941
Latvia,2018-10-01,.,1.05199407474325,LVA,941
Latvia,2019-01-01,.,0.421006043936454,LVA,941
Latvia,2019-04-01,.,-0.744968911271066,LVA,941
Latvia,2019-07-01,.,-1.48595188904893,LVA,941
Latvia,2019-10-01,.,-0.0904083460852153,LVA,941
Latvia,2020-01-01,.,0.459662214667872,LVA,941
Latvia,2020-04-01,.,4.79929703590938,LVA,941
Latvia,2020-07-01,.,0.504991240395366,LVA,941
Latvia,2020-10-01,.,4.76675472528653,LVA,941
Latvia,2021-01-01,.,-2.52522253523592,LVA,941
Latvia,2021-04-01,.,-7.41218441805982,LVA,941
Latvia,2021-07-01,.,-5.74914336000395,LVA,941
Latvia,2021-10-01,.,-1.05347925115976,LVA,941
Latvia,2022-01-01,.,-6.84928811541093,LVA,941
Latvia,2022-04-01,.,-7.44552820541881,LVA,941
Latvia,2022-07-01,.,.,LVA,941
Lithuania,1955-01-01,.,.,LTU,946
Lithuania,1955-04-01,.,.,LTU,946
Lithuania,1955-07-01,.,.,LTU,946
Lithuania,1955-10-01,.,.,LTU,946
Lithuania,1956-01-01,.,.,LTU,946
Lithuania,1956-04-01,.,.,LTU,946
Lithuania,1956-07-01,.,.,LTU,946
Lithuania,1956-10-01,.,.,LTU,946
Lithuania,1957-01-01,.,.,LTU,946
Lithuania,1957-04-01,.,.,LTU,946
Lithuania,1957-07-01,.,.,LTU,946
Lithuania,1957-10-01,.,.,LTU,946
Lithuania,1958-01-01,.,.,LTU,946
Lithuania,1958-04-01,.,.,LTU,946
Lithuania,1958-07-01,.,.,LTU,946
Lithuania,1958-10-01,.,.,LTU,946
Lithuania,1959-01-01,.,.,LTU,946
Lithuania,1959-04-01,.,.,LTU,946
Lithuania,1959-07-01,.,.,LTU,946
Lithuania,1959-10-01,.,.,LTU,946
Lithuania,1960-01-01,.,.,LTU,946
Lithuania,1960-04-01,.,.,LTU,946
Lithuania,1960-07-01,.,.,LTU,946
Lithuania,1960-10-01,.,.,LTU,946
Lithuania,1961-01-01,.,.,LTU,946
Lithuania,1961-04-01,.,.,LTU,946
Lithuania,1961-07-01,.,.,LTU,946
Lithuania,1961-10-01,.,.,LTU,946
Lithuania,1962-01-01,.,.,LTU,946
Lithuania,1962-04-01,.,.,LTU,946
Lithuania,1962-07-01,.,.,LTU,946
Lithuania,1962-10-01,.,.,LTU,946
Lithuania,1963-01-01,.,.,LTU,946
Lithuania,1963-04-01,.,.,LTU,946
Lithuania,1963-07-01,.,.,LTU,946
Lithuania,1963-10-01,.,.,LTU,946
Lithuania,1964-01-01,.,.,LTU,946
Lithuania,1964-04-01,.,.,LTU,946
Lithuania,1964-07-01,.,.,LTU,946
Lithuania,1964-10-01,.,.,LTU,946
Lithuania,1965-01-01,.,.,LTU,946
Lithuania,1965-04-01,.,.,LTU,946
Lithuania,1965-07-01,.,.,LTU,946
Lithuania,1965-10-01,.,.,LTU,946
Lithuania,1966-01-01,.,.,LTU,946
Lithuania,1966-04-01,.,.,LTU,946
Lithuania,1966-07-01,.,.,LTU,946
Lithuania,1966-10-01,.,.,LTU,946
Lithuania,1967-01-01,.,.,LTU,946
Lithuania,1967-04-01,.,.,LTU,946
Lithuania,1967-07-01,.,.,LTU,946
Lithuania,1967-10-01,.,.,LTU,946
Lithuania,1968-01-01,.,.,LTU,946
Lithuania,1968-04-01,.,.,LTU,946
Lithuania,1968-07-01,.,.,LTU,946
Lithuania,1968-10-01,.,.,LTU,946
Lithuania,1969-01-01,.,.,LTU,946
Lithuania,1969-04-01,.,.,LTU,946
Lithuania,1969-07-01,.,.,LTU,946
Lithuania,1969-10-01,.,.,LTU,946
Lithuania,1970-01-01,.,.,LTU,946
Lithuania,1970-04-01,.,.,LTU,946
Lithuania,1970-07-01,.,.,LTU,946
Lithuania,1970-10-01,.,.,LTU,946
Lithuania,1971-01-01,.,.,LTU,946
Lithuania,1971-04-01,.,.,LTU,946
Lithuania,1971-07-01,.,.,LTU,946
Lithuania,1971-10-01,.,.,LTU,946
Lithuania,1972-01-01,.,.,LTU,946
Lithuania,1972-04-01,.,.,LTU,946
Lithuania,1972-07-01,.,.,LTU,946
Lithuania,1972-10-01,.,.,LTU,946
Lithuania,1973-01-01,.,.,LTU,946
Lithuania,1973-04-01,.,.,LTU,946
Lithuania,1973-07-01,.,.,LTU,946
Lithuania,1973-10-01,.,.,LTU,946
Lithuania,1974-01-01,.,.,LTU,946
Lithuania,1974-04-01,.,.,LTU,946
Lithuania,1974-07-01,.,.,LTU,946
Lithuania,1974-10-01,.,.,LTU,946
Lithuania,1975-01-01,.,.,LTU,946
Lithuania,1975-04-01,.,.,LTU,946
Lithuania,1975-07-01,.,.,LTU,946
Lithuania,1975-10-01,.,.,LTU,946
Lithuania,1976-01-01,.,.,LTU,946
Lithuania,1976-04-01,.,.,LTU,946
Lithuania,1976-07-01,.,.,LTU,946
Lithuania,1976-10-01,.,.,LTU,946
Lithuania,1977-01-01,.,.,LTU,946
Lithuania,1977-04-01,.,.,LTU,946
Lithuania,1977-07-01,.,.,LTU,946
Lithuania,1977-10-01,.,.,LTU,946
Lithuania,1978-01-01,.,.,LTU,946
Lithuania,1978-04-01,.,.,LTU,946
Lithuania,1978-07-01,.,.,LTU,946
Lithuania,1978-10-01,.,.,LTU,946
Lithuania,1979-01-01,.,.,LTU,946
Lithuania,1979-04-01,.,.,LTU,946
Lithuania,1979-07-01,.,.,LTU,946
Lithuania,1979-10-01,.,.,LTU,946
Lithuania,1980-01-01,.,.,LTU,946
Lithuania,1980-04-01,.,.,LTU,946
Lithuania,1980-07-01,.,.,LTU,946
Lithuania,1980-10-01,.,.,LTU,946
Lithuania,1981-01-01,.,.,LTU,946
Lithuania,1981-04-01,.,.,LTU,946
Lithuania,1981-07-01,.,.,LTU,946
Lithuania,1981-10-01,.,.,LTU,946
Lithuania,1982-01-01,.,.,LTU,946
Lithuania,1982-04-01,.,.,LTU,946
Lithuania,1982-07-01,.,.,LTU,946
Lithuania,1982-10-01,.,.,LTU,946
Lithuania,1983-01-01,.,.,LTU,946
Lithuania,1983-04-01,.,.,LTU,946
Lithuania,1983-07-01,.,.,LTU,946
Lithuania,1983-10-01,.,.,LTU,946
Lithuania,1984-01-01,.,.,LTU,946
Lithuania,1984-04-01,.,.,LTU,946
Lithuania,1984-07-01,.,.,LTU,946
Lithuania,1984-10-01,.,.,LTU,946
Lithuania,1985-01-01,.,.,LTU,946
Lithuania,1985-04-01,.,.,LTU,946
Lithuania,1985-07-01,.,.,LTU,946
Lithuania,1985-10-01,.,.,LTU,946
Lithuania,1986-01-01,.,.,LTU,946
Lithuania,1986-04-01,.,.,LTU,946
Lithuania,1986-07-01,.,.,LTU,946
Lithuania,1986-10-01,.,.,LTU,946
Lithuania,1987-01-01,.,.,LTU,946
Lithuania,1987-04-01,.,.,LTU,946
Lithuania,1987-07-01,.,.,LTU,946
Lithuania,1987-10-01,.,.,LTU,946
Lithuania,1988-01-01,.,.,LTU,946
Lithuania,1988-04-01,.,.,LTU,946
Lithuania,1988-07-01,.,.,LTU,946
Lithuania,1988-10-01,.,.,LTU,946
Lithuania,1989-01-01,.,.,LTU,946
Lithuania,1989-04-01,.,.,LTU,946
Lithuania,1989-07-01,.,.,LTU,946
Lithuania,1989-10-01,.,.,LTU,946
Lithuania,1990-01-01,.,.,LTU,946
Lithuania,1990-04-01,.,.,LTU,946
Lithuania,1990-07-01,.,.,LTU,946
Lithuania,1990-10-01,.,.,LTU,946
Lithuania,1991-01-01,.,.,LTU,946
Lithuania,1991-04-01,.,.,LTU,946
Lithuania,1991-07-01,.,.,LTU,946
Lithuania,1991-10-01,.,.,LTU,946
Lithuania,1992-01-01,.,.,LTU,946
Lithuania,1992-04-01,.,.,LTU,946
Lithuania,1992-07-01,.,.,LTU,946
Lithuania,1992-10-01,.,.,LTU,946
Lithuania,1993-01-01,-1.53811676427722,.,LTU,946
Lithuania,1993-04-01,-4.67384792864323,.,LTU,946
Lithuania,1993-07-01,2.74948719888926,.,LTU,946
Lithuania,1993-10-01,-8.59563946723938,.,LTU,946
Lithuania,1994-01-01,-19.3643793463707,.,LTU,946
Lithuania,1994-04-01,-5.01604750752449,.,LTU,946
Lithuania,1994-07-01,14.7040545940399,.,LTU,946
Lithuania,1994-10-01,-2.24664844572544,.,LTU,946
Lithuania,1995-01-01,-16.3274690508842,.,LTU,946
Lithuania,1995-04-01,-5.85764199495316,.,LTU,946
Lithuania,1995-07-01,-3.76098565757275,.,LTU,946
Lithuania,1995-10-01,-12.892210483551,.,LTU,946
Lithuania,1996-01-01,-7.65950903296471,.,LTU,946
Lithuania,1996-04-01,-6.37167617678642,.,LTU,946
Lithuania,1996-07-01,-4.65134643018246,.,LTU,946
Lithuania,1996-10-01,-15.0601580739021,.,LTU,946
Lithuania,1997-01-01,-8.98969322443008,.,LTU,946
Lithuania,1997-04-01,-9.70126390457153,.,LTU,946
Lithuania,1997-07-01,-5.11033162474632,.,LTU,946
Lithuania,1997-10-01,-14.4496619701385,.,LTU,946
Lithuania,1998-01-01,-9.21068787574768,.,LTU,946
Lithuania,1998-04-01,-10.2505385875702,.,LTU,946
Lithuania,1998-07-01,-13.1118878722191,.,LTU,946
Lithuania,1998-10-01,-13.4684845805168,.,LTU,946
Lithuania,1999-01-01,-7.34525918960571,.,LTU,946
Lithuania,1999-04-01,-12.9182547330856,.,LTU,946
Lithuania,1999-07-01,-8.87626335024834,.,LTU,946
Lithuania,1999-10-01,-13.0047604441643,.,LTU,946
Lithuania,2000-01-01,-5.32824918627739,.,LTU,946
Lithuania,2000-04-01,-6.07999488711357,.,LTU,946
Lithuania,2000-07-01,-3.47259156405926,.,LTU,946
Lithuania,2000-10-01,-9.04371961951256,.,LTU,946
Lithuania,2001-01-01,-4.76305112242699,.,LTU,946
Lithuania,2001-04-01,-3.84564809501171,.,LTU,946
Lithuania,2001-07-01,-0.0584201712626964,.,LTU,946
Lithuania,2001-10-01,-9.59524437785149,.,LTU,946
Lithuania,2002-01-01,-4.45043779909611,.,LTU,946
Lithuania,2002-04-01,-6.13496601581573,.,LTU,946
Lithuania,2002-07-01,-1.29769844934344,.,LTU,946
Lithuania,2002-10-01,-8.62032994627953,.,LTU,946
Lithuania,2003-01-01,-3.82840745151043,.,LTU,946
Lithuania,2003-04-01,-8.18104594945908,.,LTU,946
Lithuania,2003-07-01,-5.04781231284142,.,LTU,946
Lithuania,2003-10-01,-9.78218615055084,.,LTU,946
Lithuania,2004-01-01,-7.59886652231216,-9.12906007516478,LTU,946
Lithuania,2004-04-01,-10.183122754097,-8.53096825032228,LTU,946
Lithuania,2004-07-01,-7.31116905808449,-8.2779293000033,LTU,946
Lithuania,2004-10-01,-5.87654709815979,-5.02107782841308,LTU,946
Lithuania,2005-01-01,-5.16153164207935,-6.75374722555275,LTU,946
Lithuania,2005-04-01,-7.64510110020638,-8.15025488428763,LTU,946
Lithuania,2005-07-01,-7.39768072962761,-10.1411020112629,LTU,946
Lithuania,2005-10-01,-7.76343867182732,-4.25982391337624,LTU,946
Lithuania,2006-01-01,-9.85899418592453,-9.23160320737397,LTU,946
Lithuania,2006-04-01,-8.91760289669037,-8.55503227134762,LTU,946
Lithuania,2006-07-01,-11.5252777934074,-12.6741714740869,LTU,946
Lithuania,2006-10-01,-12.0038636028767,-11.533168463894,LTU,946
Lithuania,2007-01-01,-14.4205302000046,-12.4138832272093,LTU,946
Lithuania,2007-04-01,-17.5860926508904,-14.4072216281916,LTU,946
Lithuania,2007-07-01,-12.8715738654137,-14.525272365192,LTU,946
Lithuania,2007-10-01,-13.5941877961159,-18.6946460640531,LTU,946
Lithuania,2008-01-01,-20.430962741375,-15.7464381715052,LTU,946
Lithuania,2008-04-01,-16.9115632772446,-11.6062433004075,LTU,946
Lithuania,2008-07-01,-11.0932640731335,-10.1723576539188,LTU,946
Lithuania,2008-10-01,-4.6615045517683,-14.6455710582097,LTU,946
Lithuania,2009-01-01,-0.474588107317686,-1.80821048467888,LTU,946
Lithuania,2009-04-01,1.42271621152759,5.63789443555602,LTU,946
Lithuania,2009-07-01,3.74861098825932,1.35093853919426,LTU,946
Lithuania,2009-10-01,12.1822379529476,2.7170279593556,LTU,946
Lithuania,2010-01-01,0.269669760018587,1.27551535899623,LTU,946
Lithuania,2010-04-01,4.63719330728054,1.41474521887744,LTU,946
Lithuania,2010-07-01,-1.16758672520518,-1.27957018693494,LTU,946
Lithuania,2010-10-01,3.48280966281891,-1.18142028112986,LTU,946
Lithuania,2011-01-01,-0.500635895878077,-3.64994314977559,LTU,946
Lithuania,2011-04-01,.,-3.76306590666789,LTU,946
Lithuania,2011-07-01,.,-3.13064028400517,LTU,946
Lithuania,2011-10-01,.,-4.40090031290541,LTU,946
Lithuania,2012-01-01,.,-4.92957390497668,LTU,946
Lithuania,2012-04-01,.,1.5056802255707,LTU,946
Lithuania,2012-07-01,.,-3.33916156256844,LTU,946
Lithuania,2012-10-01,.,0.680495633439286,LTU,946
Lithuania,2013-01-01,.,2.26206367366755,LTU,946
Lithuania,2013-04-01,.,2.15021251269667,LTU,946
Lithuania,2013-07-01,.,0.333127651943865,LTU,946
Lithuania,2013-10-01,.,1.32709361325576,LTU,946
Lithuania,2014-01-01,.,3.23018269892378,LTU,946
Lithuania,2014-04-01,.,1.34809328599773,LTU,946
Lithuania,2014-07-01,.,7.07916362537988,LTU,946
Lithuania,2014-10-01,.,1.90997761126296,LTU,946
Lithuania,2015-01-01,.,-2.06278707675387,LTU,946
Lithuania,2015-04-01,.,-5.06089505665297,LTU,946
Lithuania,2015-07-01,.,-1.5811850359278,LTU,946
Lithuania,2015-10-01,.,-1.46858227292713,LTU,946
Lithuania,2016-01-01,.,0.989489146123588,LTU,946
Lithuania,2016-04-01,.,-2.73886774004508,LTU,946
Lithuania,2016-07-01,.,-0.69395398114733,LTU,946
Lithuania,2016-10-01,.,-0.914222380804351,LTU,946
Lithuania,2017-01-01,.,-0.205311509321569,LTU,946
Lithuania,2017-04-01,.,-0.0847758469798381,LTU,946
Lithuania,2017-07-01,.,0.674168661944497,LTU,946
Lithuania,2017-10-01,.,0.959783259956965,LTU,946
Lithuania,2018-01-01,.,0.0785379947235822,LTU,946
Lithuania,2018-04-01,.,-0.214430999922712,LTU,946
Lithuania,2018-07-01,.,-0.0128708279785042,LTU,946
Lithuania,2018-10-01,.,1.11159584926705,LTU,946
Lithuania,2019-01-01,.,4.08263586446058,LTU,946
Lithuania,2019-04-01,.,1.01398850587672,LTU,946
Lithuania,2019-07-01,.,3.42971612619257,LTU,946
Lithuania,2019-10-01,.,5.22826307712216,LTU,946
Lithuania,2020-01-01,.,10.31219701807,LTU,946
Lithuania,2020-04-01,.,7.06936652870184,LTU,946
Lithuania,2020-07-01,.,7.35598790064852,LTU,946
Lithuania,2020-10-01,.,5.57312576532063,LTU,946
Lithuania,2021-01-01,.,6.51742645963904,LTU,946
Lithuania,2021-04-01,.,0.739544835334939,LTU,946
Lithuania,2021-07-01,.,0.729772489727961,LTU,946
Lithuania,2021-10-01,.,-2.7758733281741,LTU,946
Lithuania,2022-01-01,.,-4.23124221421674,LTU,946
Lithuania,2022-04-01,.,-4.46620080298159,LTU,946
Lithuania,2022-07-01,.,.,LTU,946
Luxembourg,1955-01-01,.,.,LUX,137
Luxembourg,1955-04-01,.,.,LUX,137
Luxembourg,1955-07-01,.,.,LUX,137
Luxembourg,1955-10-01,.,.,LUX,137
Luxembourg,1956-01-01,.,.,LUX,137
Luxembourg,1956-04-01,.,.,LUX,137
Luxembourg,1956-07-01,.,.,LUX,137
Luxembourg,1956-10-01,.,.,LUX,137
Luxembourg,1957-01-01,.,.,LUX,137
Luxembourg,1957-04-01,.,.,LUX,137
Luxembourg,1957-07-01,.,.,LUX,137
Luxembourg,1957-10-01,.,.,LUX,137
Luxembourg,1958-01-01,.,.,LUX,137
Luxembourg,1958-04-01,.,.,LUX,137
Luxembourg,1958-07-01,.,.,LUX,137
Luxembourg,1958-10-01,.,.,LUX,137
Luxembourg,1959-01-01,.,.,LUX,137
Luxembourg,1959-04-01,.,.,LUX,137
Luxembourg,1959-07-01,.,.,LUX,137
Luxembourg,1959-10-01,.,.,LUX,137
Luxembourg,1960-01-01,.,.,LUX,137
Luxembourg,1960-04-01,.,.,LUX,137
Luxembourg,1960-07-01,.,.,LUX,137
Luxembourg,1960-10-01,.,.,LUX,137
Luxembourg,1961-01-01,.,.,LUX,137
Luxembourg,1961-04-01,.,.,LUX,137
Luxembourg,1961-07-01,.,.,LUX,137
Luxembourg,1961-10-01,.,.,LUX,137
Luxembourg,1962-01-01,.,.,LUX,137
Luxembourg,1962-04-01,.,.,LUX,137
Luxembourg,1962-07-01,.,.,LUX,137
Luxembourg,1962-10-01,.,.,LUX,137
Luxembourg,1963-01-01,.,.,LUX,137
Luxembourg,1963-04-01,.,.,LUX,137
Luxembourg,1963-07-01,.,.,LUX,137
Luxembourg,1963-10-01,.,.,LUX,137
Luxembourg,1964-01-01,.,.,LUX,137
Luxembourg,1964-04-01,.,.,LUX,137
Luxembourg,1964-07-01,.,.,LUX,137
Luxembourg,1964-10-01,.,.,LUX,137
Luxembourg,1965-01-01,.,.,LUX,137
Luxembourg,1965-04-01,.,.,LUX,137
Luxembourg,1965-07-01,.,.,LUX,137
Luxembourg,1965-10-01,.,.,LUX,137
Luxembourg,1966-01-01,.,.,LUX,137
Luxembourg,1966-04-01,.,.,LUX,137
Luxembourg,1966-07-01,.,.,LUX,137
Luxembourg,1966-10-01,.,.,LUX,137
Luxembourg,1967-01-01,.,.,LUX,137
Luxembourg,1967-04-01,.,.,LUX,137
Luxembourg,1967-07-01,.,.,LUX,137
Luxembourg,1967-10-01,.,.,LUX,137
Luxembourg,1968-01-01,.,.,LUX,137
Luxembourg,1968-04-01,.,.,LUX,137
Luxembourg,1968-07-01,.,.,LUX,137
Luxembourg,1968-10-01,.,.,LUX,137
Luxembourg,1969-01-01,.,.,LUX,137
Luxembourg,1969-04-01,.,.,LUX,137
Luxembourg,1969-07-01,.,.,LUX,137
Luxembourg,1969-10-01,.,.,LUX,137
Luxembourg,1970-01-01,.,.,LUX,137
Luxembourg,1970-04-01,.,.,LUX,137
Luxembourg,1970-07-01,.,.,LUX,137
Luxembourg,1970-10-01,.,.,LUX,137
Luxembourg,1971-01-01,.,.,LUX,137
Luxembourg,1971-04-01,.,.,LUX,137
Luxembourg,1971-07-01,.,.,LUX,137
Luxembourg,1971-10-01,.,.,LUX,137
Luxembourg,1972-01-01,.,.,LUX,137
Luxembourg,1972-04-01,.,.,LUX,137
Luxembourg,1972-07-01,.,.,LUX,137
Luxembourg,1972-10-01,.,.,LUX,137
Luxembourg,1973-01-01,.,.,LUX,137
Luxembourg,1973-04-01,.,.,LUX,137
Luxembourg,1973-07-01,.,.,LUX,137
Luxembourg,1973-10-01,.,.,LUX,137
Luxembourg,1974-01-01,.,.,LUX,137
Luxembourg,1974-04-01,.,.,LUX,137
Luxembourg,1974-07-01,.,.,LUX,137
Luxembourg,1974-10-01,.,.,LUX,137
Luxembourg,1975-01-01,.,.,LUX,137
Luxembourg,1975-04-01,.,.,LUX,137
Luxembourg,1975-07-01,.,.,LUX,137
Luxembourg,1975-10-01,.,.,LUX,137
Luxembourg,1976-01-01,.,.,LUX,137
Luxembourg,1976-04-01,.,.,LUX,137
Luxembourg,1976-07-01,.,.,LUX,137
Luxembourg,1976-10-01,.,.,LUX,137
Luxembourg,1977-01-01,.,.,LUX,137
Luxembourg,1977-04-01,.,.,LUX,137
Luxembourg,1977-07-01,.,.,LUX,137
Luxembourg,1977-10-01,.,.,LUX,137
Luxembourg,1978-01-01,.,.,LUX,137
Luxembourg,1978-04-01,.,.,LUX,137
Luxembourg,1978-07-01,.,.,LUX,137
Luxembourg,1978-10-01,.,.,LUX,137
Luxembourg,1979-01-01,.,.,LUX,137
Luxembourg,1979-04-01,.,.,LUX,137
Luxembourg,1979-07-01,.,.,LUX,137
Luxembourg,1979-10-01,.,.,LUX,137
Luxembourg,1980-01-01,.,.,LUX,137
Luxembourg,1980-04-01,.,.,LUX,137
Luxembourg,1980-07-01,.,.,LUX,137
Luxembourg,1980-10-01,.,.,LUX,137
Luxembourg,1981-01-01,.,.,LUX,137
Luxembourg,1981-04-01,.,.,LUX,137
Luxembourg,1981-07-01,.,.,LUX,137
Luxembourg,1981-10-01,.,.,LUX,137
Luxembourg,1982-01-01,.,.,LUX,137
Luxembourg,1982-04-01,.,.,LUX,137
Luxembourg,1982-07-01,.,.,LUX,137
Luxembourg,1982-10-01,.,.,LUX,137
Luxembourg,1983-01-01,.,.,LUX,137
Luxembourg,1983-04-01,.,.,LUX,137
Luxembourg,1983-07-01,.,.,LUX,137
Luxembourg,1983-10-01,.,.,LUX,137
Luxembourg,1984-01-01,.,.,LUX,137
Luxembourg,1984-04-01,.,.,LUX,137
Luxembourg,1984-07-01,.,.,LUX,137
Luxembourg,1984-10-01,.,.,LUX,137
Luxembourg,1985-01-01,.,.,LUX,137
Luxembourg,1985-04-01,.,.,LUX,137
Luxembourg,1985-07-01,.,.,LUX,137
Luxembourg,1985-10-01,.,.,LUX,137
Luxembourg,1986-01-01,.,.,LUX,137
Luxembourg,1986-04-01,.,.,LUX,137
Luxembourg,1986-07-01,.,.,LUX,137
Luxembourg,1986-10-01,.,.,LUX,137
Luxembourg,1987-01-01,.,.,LUX,137
Luxembourg,1987-04-01,.,.,LUX,137
Luxembourg,1987-07-01,.,.,LUX,137
Luxembourg,1987-10-01,.,.,LUX,137
Luxembourg,1988-01-01,.,.,LUX,137
Luxembourg,1988-04-01,.,.,LUX,137
Luxembourg,1988-07-01,.,.,LUX,137
Luxembourg,1988-10-01,.,.,LUX,137
Luxembourg,1989-01-01,.,.,LUX,137
Luxembourg,1989-04-01,.,.,LUX,137
Luxembourg,1989-07-01,.,.,LUX,137
Luxembourg,1989-10-01,.,.,LUX,137
Luxembourg,1990-01-01,.,.,LUX,137
Luxembourg,1990-04-01,.,.,LUX,137
Luxembourg,1990-07-01,.,.,LUX,137
Luxembourg,1990-10-01,.,.,LUX,137
Luxembourg,1991-01-01,.,.,LUX,137
Luxembourg,1991-04-01,.,.,LUX,137
Luxembourg,1991-07-01,.,.,LUX,137
Luxembourg,1991-10-01,.,.,LUX,137
Luxembourg,1992-01-01,.,.,LUX,137
Luxembourg,1992-04-01,.,.,LUX,137
Luxembourg,1992-07-01,.,.,LUX,137
Luxembourg,1992-10-01,.,.,LUX,137
Luxembourg,1993-01-01,.,.,LUX,137
Luxembourg,1993-04-01,.,.,LUX,137
Luxembourg,1993-07-01,.,.,LUX,137
Luxembourg,1993-10-01,.,.,LUX,137
Luxembourg,1994-01-01,.,.,LUX,137
Luxembourg,1994-04-01,.,.,LUX,137
Luxembourg,1994-07-01,.,.,LUX,137
Luxembourg,1994-10-01,.,.,LUX,137
Luxembourg,1995-01-01,11.749430000782,8.73131070318566,LUX,137
Luxembourg,1995-04-01,15.9463793039322,10.9599481841388,LUX,137
Luxembourg,1995-07-01,8.24871510267258,9.27939993132616,LUX,137
Luxembourg,1995-10-01,12.6708209514618,16.5614787160752,LUX,137
Luxembourg,1996-01-01,12.5947907567024,13.1986924198823,LUX,137
Luxembourg,1996-04-01,8.30521583557129,9.43728181731995,LUX,137
Luxembourg,1996-07-01,14.2439797520638,12.5128307221119,LUX,137
Luxembourg,1996-10-01,10.0755997002125,7.51560582163482,LUX,137
Luxembourg,1997-01-01,7.7421098947525,9.56555492919564,LUX,137
Luxembourg,1997-04-01,10.7104197144508,13.5549043752295,LUX,137
Luxembourg,1997-07-01,9.56964269280434,8.61934803925906,LUX,137
Luxembourg,1997-10-01,14.2779901623726,7.84784652398663,LUX,137
Luxembourg,1998-01-01,11.8354596197605,12.441596292669,LUX,137
Luxembourg,1998-04-01,12.1513299643993,13.2085795750476,LUX,137
Luxembourg,1998-07-01,5.31134717166424,4.70394650496327,LUX,137
Luxembourg,1998-10-01,7.37024322152138,5.69563952332334,LUX,137
Luxembourg,1999-01-01,5.70696704089642,4.16780102203066,LUX,137
Luxembourg,1999-04-01,5.12075610458851,4.2838325870942,LUX,137
Luxembourg,1999-07-01,13.720540702343,11.0750585910115,LUX,137
Luxembourg,1999-10-01,10.410799831152,12.3270788107368,LUX,137
Luxembourg,2000-01-01,16.3684904575348,11.0320169606854,LUX,137
Luxembourg,2000-04-01,13.37651014328,10.9875124266186,LUX,137
Luxembourg,2000-07-01,16.7259991168976,16.7103497131014,LUX,137
Luxembourg,2000-10-01,7.33219310641289,11.8420175635974,LUX,137
Luxembourg,2001-01-01,16.3519397377968,19.1955380115651,LUX,137
Luxembourg,2001-04-01,-1.01835401728749,0.43722031075634,LUX,137
Luxembourg,2001-07-01,7.74338021874428,4.08079116855259,LUX,137
Luxembourg,2001-10-01,12.0481796562672,9.32779315435425,LUX,137
Luxembourg,2002-01-01,16.2371903657913,21.5660471064857,LUX,137
Luxembourg,2002-04-01,13.2560104131699,17.7684843413417,LUX,137
Luxembourg,2002-07-01,4.85490411520004,-3.60469594309895,LUX,137
Luxembourg,2002-10-01,6.43201917409897,-5.3570163993489,LUX,137
Luxembourg,2003-01-01,1.82369891554117,-0.607132222423067,LUX,137
Luxembourg,2003-04-01,2.37378496676683,2.02676829120301,LUX,137
Luxembourg,2003-07-01,12.1120698750019,14.0916086178189,LUX,137
Luxembourg,2003-10-01,16.8001994490623,12.5376195033046,LUX,137
Luxembourg,2004-01-01,11.9272001087666,9.30896085092764,LUX,137
Luxembourg,2004-04-01,4.41089384257793,2.84800802322715,LUX,137
Luxembourg,2004-07-01,14.4319996237755,4.59601075189177,LUX,137
Luxembourg,2004-10-01,17.4071505665779,11.6395100885848,LUX,137
Luxembourg,2005-01-01,12.6061096787453,6.67858521714909,LUX,137
Luxembourg,2005-04-01,13.6173695325851,6.48367201920887,LUX,137
Luxembourg,2005-07-01,15.8224701881409,7.79695445508732,LUX,137
Luxembourg,2005-10-01,2.87101790308952,6.74827051763876,LUX,137
Luxembourg,2006-01-01,6.64123296737671,5.97196841552098,LUX,137
Luxembourg,2006-04-01,17.7601203322411,11.7789202225681,LUX,137
